mean_wordRank	placeholder1	KWORD	PhER	per_uniq_phonemes	Noise_ID	WER	ChER	mean_nPhonemes	Short Utterance	placeholder3	ppl	STOI	mean_nChars	ph_len	per_uniq_chars	total_nChars	placeholder2	paraphrase_pair_id
7342.5	1638811802290682038_sent_int_pegasus_43	0.803333333333333	0.915	0.5	1	0.836666666666667	0.898333333333333	3.25	i owned a dryer ice maker and microwave	output_paraphrases	224.401825	0.721906121	4	26	0.094	32	1561	456
7648.25	1638811802290682038_sent_int_pegasus_43	0.721666666666667	0.875	0.556	1	0.751666666666667	0.856666666666666	3.375	i used a dryer ice maker and microwave	output_paraphrases	236.0861206	0.736276731	3.875	27	0.097	31	1562	456
9934	1638811802290682038_sent_int_pegasus_5	0.64	0.825	0.525	1	0.791666666666667	0.816666666666667	3.333	and not just taking the money but beating them half to death	input_phrase	58.71388245	0.721625775	4.083	40	0.061	49	1292	457
9681	1638811802290682038_sent_int_pegasus_5	1	0.94	0.6	1	0.93	0.955	3.571	taking money but beating them to death	output_paraphrases	160.5765228	0.755106652	4.571	25	0.094	32	1292	457
9934	1638811802290682038_sent_int_pegasus_5	0.64	0.825	0.525	1	0.791666666666667	0.816666666666667	3.333	and not just taking the money but beating them half to death	input_phrase	58.71388245	0.721625775	4.083	40	0.061	49	1292	458
9769	1638811802290682038_sent_int_pegasus_5	0.9	0.871666666666667	0.556	1	0.856666666666666	0.883333333333333	3.375	taking the money but beating them to death	output_paraphrases	98.56482697	0.728592682	4.375	27	0.086	35	1290	458
9681	1638811802290682038_sent_int_pegasus_5	1	0.94	0.6	1	0.93	0.955	3.571	taking money but beating them to death	output_paraphrases	160.5765228	0.755106652	4.571	25	0.094	32	1292	459
9769	1638811802290682038_sent_int_pegasus_5	0.9	0.871666666666667	0.556	1	0.856666666666666	0.883333333333333	3.375	taking the money but beating them to death	output_paraphrases	98.56482697	0.728592682	4.375	27	0.086	35	1290	459
10239.2	1638811802290682038_sent_int_pegasus_53	0.641666666666667	0.988333333333333	0.643	1	0.783333333333333	0.985	2.8	i did the paper work but never made the call	output_paraphrases	80.38829041	0.768927792	3.5	28	0.086	35	877	460
10233.667	1638811802290682038_sent_int_pegasus_53	0.566666666666667	0.975	0.692	1	0.743333333333333	0.968333333333333	2.889	i put in the paper work but never called	output_paraphrases	115.2353287	0.725766661	3.556	26	0.094	32	874	460
10239.2	1638811802290682038_sent_int_pegasus_53	0.641666666666667	0.988333333333333	0.643	1	0.783333333333333	0.985	2.8	i did the paper work but never made the call	output_paraphrases	80.38829041	0.768927792	3.5	28	0.086	35	877	461
10252.583	1638811802290682038_sent_int_pegasus_53	0.618333333333333	0.823333333333333	0.625	1	0.708333333333333	0.825	2.667	i put in the paper work i just never made the call	input_phrase	83.47054291	0.75448334	3.25	32	0.077	39	877	461
10233.667	1638811802290682038_sent_int_pegasus_53	0.566666666666667	0.975	0.692	1	0.743333333333333	0.968333333333333	2.889	i put in the paper work but never called	output_paraphrases	115.2353287	0.725766661	3.556	26	0.094	32	874	462
10252.583	1638811802290682038_sent_int_pegasus_53	0.618333333333333	0.823333333333333	0.625	1	0.708333333333333	0.825	2.667	i put in the paper work i just never made the call	input_phrase	83.47054291	0.75448334	3.25	32	0.077	39	877	462
10113.143	1638811802290682038_sent_int_pegasus_59	0.966666666666667	0.985	0.652	1	0.976666666666667	0.988333333333333	3.286	i think we attempt to do something	output_paraphrases	167.3863525	0.746287318	4	23	0.107	28	530	463
10251.2	1638811802290682038_sent_int_pegasus_59	0.831666666666667	1	0.552	1	0.9	0.975	2.9	i think we try to do something a little bit	input_phrase	58.02713394	0.720147327	3.4	29	0.088	34	533	463
10113.143	1638811802290682038_sent_int_pegasus_59	0.966666666666667	0.985	0.652	1	0.976666666666667	0.988333333333333	3.286	i think we attempt to do something	output_paraphrases	167.3863525	0.746287318	4	23	0.107	28	530	464
10248	1638811802290682038_sent_int_pegasus_59	0.541666666666667	0.908333333333333	0.789	1	0.723333333333333	0.891666666666667	3.167	we try to do something small	output_paraphrases	73.30043793	0.747918569	3.833	19	0.13	23	533	464
10251.2	1638811802290682038_sent_int_pegasus_59	0.831666666666667	1	0.552	1	0.9	0.975	2.9	i think we try to do something a little bit	input_phrase	58.02713394	0.720147327	3.4	29	0.088	34	533	465
10248	1638811802290682038_sent_int_pegasus_59	0.541666666666667	0.908333333333333	0.789	1	0.723333333333333	0.891666666666667	3.167	we try to do something small	output_paraphrases	73.30043793	0.747918569	3.833	19	0.13	23	533	465
8321.9	1638811802290682038_sent_int_pegasus_6	0.833333333333333	0.901666666666667	0.444	1	0.833333333333333	0.898333333333333	4.5	and strawberries and bananas and whatever fresh fruit you want	input_phrase	70.24856567	0.731354081	5.3	45	0.057	53	503	466
7438.143	1638811802290682038_sent_int_pegasus_6	1	1	0.528	1	0.976666666666667	0.991666666666667	5.143	strawberries bananas whatever fresh fruit you want	output_paraphrases	155.5252686	0.73938736	6.286	36	0.068	44	503	466
8321.9	1638811802290682038_sent_int_pegasus_6	0.833333333333333	0.901666666666667	0.444	1	0.833333333333333	0.898333333333333	4.5	and strawberries and bananas and whatever fresh fruit you want	input_phrase	70.24856567	0.731354081	5.3	45	0.057	53	503	467
8500	1638811802290682038_sent_int_pegasus_6	1	1	0.457	1	1	1	4.182	you can have strawberries bananas or whatever fresh fruit you want	output_paraphrases	141.4833832	0.733815489	5.091	46	0.054	56	504	467
7438.143	1638811802290682038_sent_int_pegasus_6	1	1	0.528	1	0.976666666666667	0.991666666666667	5.143	strawberries bananas whatever fresh fruit you want	output_paraphrases	155.5252686	0.73938736	6.286	36	0.068	44	503	468
8500	1638811802290682038_sent_int_pegasus_6	1	1	0.457	1	1	1	4.182	you can have strawberries bananas or whatever fresh fruit you want	output_paraphrases	141.4833832	0.733815489	5.091	46	0.054	56	504	468
10006.917	1638811802290682038_sent_int_pegasus_61	0.906666666666667	0.941666666666667	0.548	1	0.931666666666666	0.955	2.583	i was going to ask you if you mix it to taste	output_paraphrases	35.91732025	0.693743603	2.833	31	0.088	34	524	469
10091.111	1638811802290682038_sent_int_pegasus_61	1	1	0.652	1	1	1	2.556	i was going to ask you to mix it	output_paraphrases	26.34095192	0.748110687	2.667	23	0.125	24	518	469
10006.917	1638811802290682038_sent_int_pegasus_61	0.906666666666667	0.941666666666667	0.548	1	0.931666666666666	0.955	2.583	i was going to ask you if you mix it to taste	output_paraphrases	35.91732025	0.693743603	2.833	31	0.088	34	524	470
10027.583	1638811802290682038_sent_int_pegasus_61	0.981666666666667	0.995	0.562	1	0.986666666666667	0.995	2.667	i was going to say do you just mix it to taste	input_phrase	45.08564758	0.749790713	2.917	32	0.086	35	524	470
10091.111	1638811802290682038_sent_int_pegasus_61	1	1	0.652	1	1	1	2.556	i was going to ask you to mix it	output_paraphrases	26.34095192	0.748110687	2.667	23	0.125	24	518	471
10027.583	1638811802290682038_sent_int_pegasus_61	0.981666666666667	0.995	0.562	1	0.986666666666667	0.995	2.667	i was going to say do you just mix it to taste	input_phrase	45.08564758	0.749790713	2.917	32	0.086	35	524	471
9582	1638811802290682038_sent_int_pegasus_65	1	1	0.682	1	0.945	0.933333333333333	3.667	about ten or fifteen years ago	output_paraphrases	25.94611168	0.682877276	4.167	22	0.12	25	1763	472
9814.857	1638811802290682038_sent_int_pegasus_65	1	1	0.826	1	0.906666666666667	0.84	3.286	i would say about fifteen years ago	output_paraphrases	48.0620575	0.690722811	4.143	23	0.103	29	1764	472
9582	1638811802290682038_sent_int_pegasus_65	1	1	0.682	1	0.945	0.933333333333333	3.667	about ten or fifteen years ago	output_paraphrases	25.94611168	0.682877276	4.167	22	0.12	25	1763	473
9885.6	1638811802290682038_sent_int_pegasus_65	0.625	0.956666666666666	0.724	1	0.75	0.718333333333333	2.9	i would say about ten or fifteen years ago i	input_phrase	88.48848724	0.676132256	3.5	29	0.086	35	1764	473
9814.857	1638811802290682038_sent_int_pegasus_65	1	1	0.826	1	0.906666666666667	0.84	3.286	i would say about fifteen years ago	output_paraphrases	48.0620575	0.690722811	4.143	23	0.103	29	1764	474
9885.6	1638811802290682038_sent_int_pegasus_65	0.625	0.956666666666666	0.724	1	0.75	0.718333333333333	2.9	i would say about ten or fifteen years ago i	input_phrase	88.48848724	0.676132256	3.5	29	0.086	35	1764	474
9948.818	1638811802290682038_sent_int_pegasus_67	0.93	0.89	0.576	1	0.865	0.878333333333333	3	if they are losing money then they going to raise rates	input_phrase	98.32223511	0.732699788	4.091	33	0.067	45	16	475
9909.4	1638811802290682038_sent_int_pegasus_67	0.833333333333333	0.861666666666667	0.6	1	0.816666666666666	0.865	3	if they are losing money then they will raise rates	output_paraphrases	83.03189087	0.683909073	4.2	30	0.071	42	17	475
9948.818	1638811802290682038_sent_int_pegasus_67	0.93	0.89	0.576	1	0.865	0.878333333333333	3	if they are losing money then they going to raise rates	input_phrase	98.32223511	0.732699788	4.091	33	0.067	45	16	476
9865.333	1638811802290682038_sent_int_pegasus_67	0.916666666666667	0.956666666666667	0.63	1	0.945	0.956666666666667	3	if they are losing money they will raise rates	output_paraphrases	109.6112442	0.709026693	4.222	27	0.079	38	16	476
9909.4	1638811802290682038_sent_int_pegasus_67	0.833333333333333	0.861666666666667	0.6	1	0.816666666666666	0.865	3	if they are losing money then they will raise rates	output_paraphrases	83.03189087	0.683909073	4.2	30	0.071	42	17	477
9865.333	1638811802290682038_sent_int_pegasus_67	0.916666666666667	0.956666666666667	0.63	1	0.945	0.956666666666667	3	if they are losing money they will raise rates	output_paraphrases	109.6112442	0.709026693	4.222	27	0.079	38	16	477
10221.375	1638811802290682038_sent_int_pegasus_70	1	1	0.654	1	1	1	3.25	i can still remember a couple of them	output_paraphrases	30.17599678	0.760012383	3.75	26	0.1	30	186	478
10245	1638811802290682038_sent_int_pegasus_70	0.916666666666667	1	0.895	1	0.971666666666667	0.983333333333333	3.167	i can still remember a few	output_paraphrases	73.80182648	0.865885063	3.5	19	0.143	21	191	478
10221.375	1638811802290682038_sent_int_pegasus_70	1	1	0.654	1	1	1	3.25	i can still remember a couple of them	output_paraphrases	30.17599678	0.760012383	3.75	26	0.1	30	186	479
10224.7	1638811802290682038_sent_int_pegasus_70	0.875	0.903333333333333	0.625	1	0.883333333333333	0.881666666666667	3.2	in fact i can still remember a couple of those	input_phrase	46.18523788	0.744470474	3.7	32	0.081	37	191	479
10245	1638811802290682038_sent_int_pegasus_70	0.916666666666667	1	0.895	1	0.971666666666667	0.983333333333333	3.167	i can still remember a few	output_paraphrases	73.80182648	0.865885063	3.5	19	0.143	21	191	480
10224.7	1638811802290682038_sent_int_pegasus_70	0.875	0.903333333333333	0.625	1	0.883333333333333	0.881666666666667	3.2	in fact i can still remember a couple of those	input_phrase	46.18523788	0.744470474	3.7	32	0.081	37	191	480
10067.833	1638811802290682038_sent_int_pegasus_77	0.776666666666667	0.85	0.541	1	0.805	0.841666666666667	3.083	it appeared that there was a lot of coverage of the story	output_paraphrases	29.8698864	0.749204019	3.833	37	0.065	46	1637	481
10088.727	1638811802290682038_sent_int_pegasus_77	0.916666666666667	0.928333333333333	0.6	1	0.908333333333333	0.933333333333333	3.182	it did seem like there was much coverage of the story	input_phrase	42.18196106	0.749223495	3.909	35	0.07	43	1637	481
10067.833	1638811802290682038_sent_int_pegasus_77	0.776666666666667	0.85	0.541	1	0.805	0.841666666666667	3.083	it appeared that there was a lot of coverage of the story	output_paraphrases	29.8698864	0.749204019	3.833	37	0.065	46	1637	482
10127.583	1638811802290682038_sent_int_pegasus_77	0.916666666666667	0.966666666666667	0.556	1	0.93	0.97	3	it seemed like there was a lot of coverage of the story	output_paraphrases	20.32247734	0.735856786	3.667	36	0.068	44	1632	482
10088.727	1638811802290682038_sent_int_pegasus_77	0.916666666666667	0.928333333333333	0.6	1	0.908333333333333	0.933333333333333	3.182	it did seem like there was much coverage of the story	input_phrase	42.18196106	0.749223495	3.909	35	0.07	43	1637	483
10127.583	1638811802290682038_sent_int_pegasus_77	0.916666666666667	0.966666666666667	0.556	1	0.93	0.97	3	it seemed like there was a lot of coverage of the story	output_paraphrases	20.32247734	0.735856786	3.667	36	0.068	44	1632	483
10173.8	1638811802290682038_sent_int_pegasus_78	0.333333333333333	0.948333333333333	0.586	1	0.883333333333333	0.96	2.9	it green with all the trees and things out here	input_phrase	93.91435242	0.685597237	3.8	29	0.079	38	749	484
10055.571	1638811802290682038_sent_int_pegasus_78	1	0.928333333333333	0.696	1	0.928333333333333	0.938333333333333	3.286	its green with all the trees outside	output_paraphrases	115.1569443	0.718727606	4.286	23	0.1	30	753	484
10173.8	1638811802290682038_sent_int_pegasus_78	0.333333333333333	0.948333333333333	0.586	1	0.883333333333333	0.96	2.9	it green with all the trees and things out here	input_phrase	93.91435242	0.685597237	3.8	29	0.079	38	749	485
10100.857	1638811802290682038_sent_int_pegasus_78	1	0.985	0.609	1	0.976666666666667	0.995	3.286	its green with the trees and things	output_paraphrases	125.2006836	0.699044698	4.143	23	0.103	29	749	485
10055.571	1638811802290682038_sent_int_pegasus_78	1	0.928333333333333	0.696	1	0.928333333333333	0.938333333333333	3.286	its green with all the trees outside	output_paraphrases	115.1569443	0.718727606	4.286	23	0.1	30	753	486
10100.857	1638811802290682038_sent_int_pegasus_78	1	0.985	0.609	1	0.976666666666667	0.995	3.286	its green with the trees and things	output_paraphrases	125.2006836	0.699044698	4.143	23	0.103	29	749	486
8870.917	1638811802290682038_sent_int_pegasus_89	0.945	0.986666666666667	0.417	1	0.971666666666667	0.988333333333333	4	much as other cultures disagree our lives do revolve around our children	input_phrase	178.7644501	0.725001399	5.083	48	0.049	61	813	487
9893.909	1638811802290682038_sent_int_pegasus_89	0.5	0.828333333333334	0.525	1	0.803333333333333	0.833333333333333	3.636	our lives are more about our children than other cultures agree	output_paraphrases	273.7589417	0.672063617	4.818	40	0.057	53	805	487
8870.917	1638811802290682038_sent_int_pegasus_89	0.945	0.986666666666667	0.417	1	0.971666666666667	0.988333333333333	4	much as other cultures disagree our lives do revolve around our children	input_phrase	178.7644501	0.725001399	5.083	48	0.049	61	813	488
9668	1638811802290682038_sent_int_pegasus_89	0.5	0.866666666666667	0.6	1	0.785	0.891666666666667	3.571	our lives do depend on our children	output_paraphrases	110.2728348	0.748547426	4.143	25	0.103	29	813	488
9893.909	1638811802290682038_sent_int_pegasus_89	0.5	0.828333333333334	0.525	1	0.803333333333333	0.833333333333333	3.636	our lives are more about our children than other cultures agree	output_paraphrases	273.7589417	0.672063617	4.818	40	0.057	53	805	489
9668	1638811802290682038_sent_int_pegasus_89	0.5	0.866666666666667	0.6	1	0.785	0.891666666666667	3.571	our lives do depend on our children	output_paraphrases	110.2728348	0.748547426	4.143	25	0.103	29	813	489
9322	1638888748799503388_sent_int_pegasus_101	0.9	0.9	0.667	1	0.79	0.89	3	they do really pay a whole lot of attention to buffers	input_phrase	122.6697083	0.697599476	4	33	0.068	44	1890	490
9217.889	1638888748799503388_sent_int_pegasus_101	0.766666666666667	0.903333333333333	0.552	1	0.816666666666667	0.9	3.222	they pay a lot of attention to buffer levels	output_paraphrases	100.1158981	0.743770027	4	29	0.083	36	1893	490
9322	1638888748799503388_sent_int_pegasus_101	0.9	0.9	0.667	1	0.79	0.89	3	they do really pay a whole lot of attention to buffers	input_phrase	122.6697083	0.697599476	4	33	0.068	44	1890	491
9009.714	1638888748799503388_sent_int_pegasus_101	0.833333333333333	0.915	0.696	1	0.906666666666667	0.91	3.286	they really pay attention to the buffer	output_paraphrases	134.1571808	0.708619481	4.714	23	0.091	33	1890	491
9217.889	1638888748799503388_sent_int_pegasus_101	0.766666666666667	0.903333333333333	0.552	1	0.816666666666667	0.9	3.222	they pay a lot of attention to buffer levels	output_paraphrases	100.1158981	0.743770027	4	29	0.083	36	1893	492
9009.714	1638888748799503388_sent_int_pegasus_101	0.833333333333333	0.915	0.696	1	0.906666666666667	0.91	3.286	they really pay attention to the buffer	output_paraphrases	134.1571808	0.708619481	4.714	23	0.091	33	1890	492
10290.909	1638888748799503388_sent_int_pegasus_108	0.933333333333333	0.97	0.545	1	0.955	0.971666666666667	3	this was before i lost a lot more of my family	input_phrase	51.766922	0.693755783	3.273	33	0.083	36	2499	493
10293.889	1638888748799503388_sent_int_pegasus_108	0.916666666666667	1	0.63	1	0.926666666666667	1	3	this was before i lost a lot of people	output_paraphrases	56.01128769	0.794214924	3.333	27	0.1	30	2499	493
10290.909	1638888748799503388_sent_int_pegasus_108	0.933333333333333	0.97	0.545	1	0.955	0.971666666666667	3	this was before i lost a lot more of my family	input_phrase	51.766922	0.693755783	3.273	33	0.083	36	2499	494
10289.111	1638888748799503388_sent_int_pegasus_108	1	0.988333333333333	0.621	1	0.981666666666666	0.98	3.222	this was before i lost more of my family	output_paraphrases	98.03918457	0.702061208	3.556	29	0.094	32	2494	494
10293.889	1638888748799503388_sent_int_pegasus_108	0.916666666666667	1	0.63	1	0.926666666666667	1	3	this was before i lost a lot of people	output_paraphrases	56.01128769	0.794214924	3.333	27	0.1	30	2499	495
10289.111	1638888748799503388_sent_int_pegasus_108	1	0.988333333333333	0.621	1	0.981666666666666	0.98	3.222	this was before i lost more of my family	output_paraphrases	98.03918457	0.702061208	3.556	29	0.094	32	2494	495
9596.167	1638888748799503388_sent_int_pegasus_117	1	1	0.773	1	1	1	3.667	our bathroom has two big windows	output_paraphrases	188.6164551	0.695401551	4.5	22	0.111	27	3215	496
9873.6	1638888748799503388_sent_int_pegasus_117	0.708333333333333	0.875	0.606	1	0.816666666666666	0.868333333333333	3.3	we got two great big windows in our back bathroom	input_phrase	344.5418396	0.709390654	4	33	0.075	40	3215	496
9596.167	1638888748799503388_sent_int_pegasus_117	1	1	0.773	1	1	1	3.667	our bathroom has two big windows	output_paraphrases	188.6164551	0.695401551	4.5	22	0.111	27	3215	497
9792.375	1638888748799503388_sent_int_pegasus_117	1	1	0.731	1	0.98	0.985	3.25	we have two big windows in our bathroom	output_paraphrases	114.7791748	0.696484825	4	26	0.094	32	3211	497
9873.6	1638888748799503388_sent_int_pegasus_117	0.708333333333333	0.875	0.606	1	0.816666666666666	0.868333333333333	3.3	we got two great big windows in our back bathroom	input_phrase	344.5418396	0.709390654	4	33	0.075	40	3215	498
9792.375	1638888748799503388_sent_int_pegasus_117	1	1	0.731	1	0.98	0.985	3.25	we have two big windows in our bathroom	output_paraphrases	114.7791748	0.696484825	4	26	0.094	32	3211	498
9134.889	1638888748799503388_sent_int_pegasus_14	0.833333333333333	0.941666666666667	0.714	1	0.908333333333333	0.975	3.111	i assume you are talking about the new turtles	output_paraphrases	45.71361923	0.746157386	4.222	28	0.079	38	2216	499
8270.7	1638888748799503388_sent_int_pegasus_14	0.971666666666667	0.995	0.606	1	0.983333333333333	0.991666666666667	3.3	i assume you were talking about the new ninja turtles	input_phrase	50.04646683	0.664844748	4.4	33	0.068	44	2209	499
9134.889	1638888748799503388_sent_int_pegasus_14	0.833333333333333	0.941666666666667	0.714	1	0.908333333333333	0.975	3.111	i assume you are talking about the new turtles	output_paraphrases	45.71361923	0.746157386	4.222	28	0.079	38	2216	500
8985.5	1638888748799503388_sent_int_pegasus_14	0.9	0.94	0.692	1	0.9	0.945	3.25	i assume you were talking about the turtles	output_paraphrases	62.40015793	0.717153792	4.5	26	0.083	36	2209	500
8270.7	1638888748799503388_sent_int_pegasus_14	0.971666666666667	0.995	0.606	1	0.983333333333333	0.991666666666667	3.3	i assume you were talking about the new ninja turtles	input_phrase	50.04646683	0.664844748	4.4	33	0.068	44	2209	501
8985.5	1638888748799503388_sent_int_pegasus_14	0.9	0.94	0.692	1	0.9	0.945	3.25	i assume you were talking about the turtles	output_paraphrases	62.40015793	0.717153792	4.5	26	0.083	36	2209	501
10110.375	1638888748799503388_sent_int_pegasus_2	0.75	0.973333333333333	0.64	1	0.855	0.988333333333333	3.125	a lot of people like to camp inside	output_paraphrases	66.85857391	0.792366122	3.5	25	0.107	28	2580	502
10174.667	1638888748799503388_sent_int_pegasus_2	0.888333333333333	0.948333333333333	0.528	1	0.916666666666667	0.946666666666667	3	a lot of people like to go down and camp down inside	input_phrase	70.53400421	0.727887059	3.417	36	0.073	41	2574	502
10110.375	1638888748799503388_sent_int_pegasus_2	0.75	0.973333333333333	0.64	1	0.855	0.988333333333333	3.125	a lot of people like to camp inside	output_paraphrases	66.85857391	0.792366122	3.5	25	0.107	28	2580	503
10030.333	1638888748799503388_sent_int_pegasus_2	0.666666666666667	0.956666666666667	0.652	1	0.943333333333333	0.961666666666667	3.833	many people like to camp inside	output_paraphrases	178.8143158	0.748569692	4.333	23	0.115	26	2574	503
10174.667	1638888748799503388_sent_int_pegasus_2	0.888333333333333	0.948333333333333	0.528	1	0.916666666666667	0.946666666666667	3	a lot of people like to go down and camp down inside	input_phrase	70.53400421	0.727887059	3.417	36	0.073	41	2574	504
10030.333	1638888748799503388_sent_int_pegasus_2	0.666666666666667	0.956666666666667	0.652	1	0.943333333333333	0.961666666666667	3.833	many people like to camp inside	output_paraphrases	178.8143158	0.748569692	4.333	23	0.115	26	2574	504
10085.2	1638888748799503388_sent_int_pegasus_29	0.933333333333333	0.993333333333333	0.68	1	0.933333333333333	0.988333333333333	2.5	i got a lot of things to keep me busy	input_phrase	28.64589882	0.674158186	2.8	25	0.107	28	3166	505
10031.375	1638888748799503388_sent_int_pegasus_29	1	1	0.739	1	1	1	2.875	i have many things to keep me busy	output_paraphrases	61.53948212	0.716024898	3.375	23	0.111	27	3166	505
10085.2	1638888748799503388_sent_int_pegasus_29	0.933333333333333	0.993333333333333	0.68	1	0.933333333333333	0.988333333333333	2.5	i got a lot of things to keep me busy	input_phrase	28.64589882	0.674158186	2.8	25	0.107	28	3166	506
10108.818	1638888748799503388_sent_int_pegasus_29	1	1	0.714	1	1	1	2.545	there are a lot of things i need to keep busy	output_paraphrases	28.66931343	0.667620153	3.182	28	0.086	35	3164	506
10031.375	1638888748799503388_sent_int_pegasus_29	1	1	0.739	1	1	1	2.875	i have many things to keep me busy	output_paraphrases	61.53948212	0.716024898	3.375	23	0.111	27	3166	507
10108.818	1638888748799503388_sent_int_pegasus_29	1	1	0.714	1	1	1	2.545	there are a lot of things i need to keep busy	output_paraphrases	28.66931343	0.667620153	3.182	28	0.086	35	3164	507
8678	1638888748799503388_sent_int_pegasus_3	1	0.926666666666667	0.5	1	0.888333333333333	0.923333333333333	3.833	about the only thing i really recycle around here is aluminum cans	input_phrase	72.73712158	0.672469357	4.583	46	0.055	55	2013	508
6410.2	1638888748799503388_sent_int_pegasus_3	0.78	0.96	0.542	1	0.833333333333333	0.986666666666667	4.8	i only recycle aluminum cans	output_paraphrases	277.7775269	0.681898331	4.8	24	0.125	24	2013	508
8678	1638888748799503388_sent_int_pegasus_3	1	0.926666666666667	0.5	1	0.888333333333333	0.923333333333333	3.833	about the only thing i really recycle around here is aluminum cans	input_phrase	72.73712158	0.672469357	4.583	46	0.055	55	2013	509
5439	1638888748799503388_sent_int_pegasus_3	0.5	0.925	0.6	1	0.75	0.983333333333333	5	i recycle aluminum cans	output_paraphrases	352.9430847	0.660214363	5	20	0.15	20	2009	509
6410.2	1638888748799503388_sent_int_pegasus_3	0.78	0.96	0.542	1	0.833333333333333	0.986666666666667	4.8	i only recycle aluminum cans	output_paraphrases	277.7775269	0.681898331	4.8	24	0.125	24	2013	510
5439	1638888748799503388_sent_int_pegasus_3	0.5	0.925	0.6	1	0.75	0.983333333333333	5	i recycle aluminum cans	output_paraphrases	352.9430847	0.660214363	5	20	0.15	20	2009	510
9548.4	1638888748799503388_sent_int_pegasus_34	1	1	0.75	1	1	1	4	i disagree with most people	output_paraphrases	144.3625946	0.707347908	4.6	20	0.13	23	2328	511
9904.5	1638888748799503388_sent_int_pegasus_34	1	0.971666666666667	0.567	1	0.94	0.975	3.75	i have an opposite opinion of most people	output_paraphrases	89.73252869	0.712914554	4.25	30	0.088	34	2330	511
9548.4	1638888748799503388_sent_int_pegasus_34	1	1	0.75	1	1	1	4	i disagree with most people	output_paraphrases	144.3625946	0.707347908	4.6	20	0.13	23	2328	512
9981.8	1638888748799503388_sent_int_pegasus_34	0.945	0.986666666666667	0.556	1	0.983333333333333	0.983333333333333	3.6	i have kind of the opposite opinion of most people	input_phrase	46.05390167	0.83650846	4.1	36	0.073	41	2330	512
9904.5	1638888748799503388_sent_int_pegasus_34	1	0.971666666666667	0.567	1	0.94	0.975	3.75	i have an opposite opinion of most people	output_paraphrases	89.73252869	0.712914554	4.25	30	0.088	34	2330	513
9981.8	1638888748799503388_sent_int_pegasus_34	0.945	0.986666666666667	0.556	1	0.983333333333333	0.983333333333333	3.6	i have kind of the opposite opinion of most people	input_phrase	46.05390167	0.83650846	4.1	36	0.073	41	2330	513
9922.5	1638888748799503388_sent_int_pegasus_42	1	1	0.618	1	1	1	3.4	i think that happened when my husband hit the roof	output_paraphrases	149.3506775	0.718400528	4.1	34	0.073	41	2133	514
9988.727	1638888748799503388_sent_int_pegasus_42	0.608333333333333	0.64	0.618	1	0.545	0.64	3.091	i think that kind of when my husband hit the roof	input_phrase	186.3925934	0.742125078	3.545	34	0.077	39	2137	514
9922.5	1638888748799503388_sent_int_pegasus_42	1	1	0.618	1	1	1	3.4	i think that happened when my husband hit the roof	output_paraphrases	149.3506775	0.718400528	4.1	34	0.073	41	2133	515
9925.111	1638888748799503388_sent_int_pegasus_42	1	0.975	0.714	1	0.963333333333333	0.98	3.111	i think that when my husband hit the roof	output_paraphrases	227.892395	0.813367331	3.667	28	0.091	33	2137	515
9988.727	1638888748799503388_sent_int_pegasus_42	0.608333333333333	0.64	0.618	1	0.545	0.64	3.091	i think that kind of when my husband hit the roof	input_phrase	186.3925934	0.742125078	3.545	34	0.077	39	2137	516
9925.111	1638888748799503388_sent_int_pegasus_42	1	0.975	0.714	1	0.963333333333333	0.98	3.111	i think that when my husband hit the roof	output_paraphrases	227.892395	0.813367331	3.667	28	0.091	33	2137	516
9320.143	1638888748799503388_sent_int_pegasus_49	0.708333333333333	0.868333333333333	0.737	1	0.81	0.848333333333333	2.714	i try to catch whoever in town	output_paraphrases	242.7112122	0.762684645	3.429	19	0.125	24	3014	517
9931.625	1638888748799503388_sent_int_pegasus_49	1	0.988333333333333	0.643	1	0.98	0.99	3.5	i usually try to catch someone in town	output_paraphrases	111.2222214	0.750387837	3.875	28	0.097	31	3010	517
9320.143	1638888748799503388_sent_int_pegasus_49	0.708333333333333	0.868333333333333	0.737	1	0.81	0.848333333333333	2.714	i try to catch whoever in town	output_paraphrases	242.7112122	0.762684645	3.429	19	0.125	24	3014	518
9505.333	1638888748799503388_sent_int_pegasus_49	0.916666666666667	0.845	0.619	1	0.861666666666667	0.861666666666667	3.5	i usually try to catch whoever in town though i do specifically	input_phrase	401.1221619	0.766773874	4.333	42	0.058	52	3014	518
9931.625	1638888748799503388_sent_int_pegasus_49	1	0.988333333333333	0.643	1	0.98	0.99	3.5	i usually try to catch someone in town	output_paraphrases	111.2222214	0.750387837	3.875	28	0.097	31	3010	519
9505.333	1638888748799503388_sent_int_pegasus_49	0.916666666666667	0.845	0.619	1	0.861666666666667	0.861666666666667	3.5	i usually try to catch whoever in town though i do specifically	input_phrase	401.1221619	0.766773874	4.333	42	0.058	52	3014	519
10261	1638888748799503388_sent_int_pegasus_5	0.633333333333333	0.983333333333333	0.81	1	0.811666666666667	0.993333333333333	2.625	day care has done a lot for him	output_paraphrases	64.54322052	0.731652534	3	21	0.125	24	2417	520
9967.75	1638888748799503388_sent_int_pegasus_5	0.666666666666667	0.97	0.593	1	0.876666666666667	0.98	3.375	day care has done amazing things with him	output_paraphrases	119.9164963	0.690318132	4.25	27	0.088	34	2420	520
