mean_wordRank	placeholder1	KWORD	PhER	per_uniq_phonemes	Noise_ID	WER	ChER	mean_nPhonemes	Short Utterance	placeholder3	ppl	STOI	mean_nChars	ph_len	per_uniq_chars	total_nChars	placeholder2	paraphrase_pair_id	exact_paraphrase_pid
10098.7	1638809241874093187_sent_int_pegasus_22	1	1	0.667	1	1	1	2.4	i do have to get cash out of the bank	input_phrase	37.41346741	0.819606093	2.8	24	0.107	28	1974	386	386
9476.25	1638809241874093187_sent_int_pegasus_22	1	1	0.769	1	1	1	3.25	i have to withdraw money from the bank	output_paraphrases	32.46563721	0.783051138	3.875	26	0.097	31	1971	386	386
10246.556	1638809241874093187_sent_int_pegasus_22	0.9583333333	0.9783333333	0.739	1	0.9633333333	0.9766666667	2.556	i have to get money out of the bank	output_paraphrases	34.08463669	0.861485953	3	23	0.111	27	1974	387	387
9476.25	1638809241874093187_sent_int_pegasus_22	1	1	0.769	1	1	1	3.25	i have to withdraw money from the bank	output_paraphrases	32.46563721	0.783051138	3.875	26	0.097	31	1971	387	387
10078.2	1638809241874093187_sent_int_pegasus_26	0.9333333333	0.92	0.667	1	0.9166666667	0.94	2.7	i am aware that their job would be at risk	output_paraphrases	89.5033493	0.773950917	3.3	27	0.091	33	2583	388	388
10257	1638809241874093187_sent_int_pegasus_26	0.8883333333	0.9066666667	0.76	1	0.8666666667	0.9133333333	2.5	i do know that their job would be at risk	input_phrase	87.05036926	0.801363082	3.2	25	0.094	32	2583	388	388
10201.3	1638809241874093187_sent_int_pegasus_29	0.9716666667	0.995	0.655	1	0.9833333333	0.995	2.9	i never had to give blood for it to happen	output_paraphrases	61.76340485	0.798624873	3.3	29	0.091	33	2366	393	393
10238.091	1638809241874093187_sent_int_pegasus_29	0.9766666667	0.965	0.586	1	0.97	0.965	2.636	i never had to give blood in order to do it	output_paraphrases	41.25491333	0.737953463	3	29	0.091	33	2364	393	393
10153.9	1638809241874093187_sent_int_pegasus_31	1	1	0.548	1	0.7666666667	0.755	3.1	i have two children a seven and ten year old	output_paraphrases	92.59538269	0.850477628	3.5	31	0.086	35	1904	396	396
10164.923	1638809241874093187_sent_int_pegasus_31	0.945	0.9766666667	0.514	1	0.8466666667	0.85	2.692	i have two kids a seven year old and a ten year old	output_paraphrases	20.28697968	0.709537072	3	35	0.077	39	1909	396	396
9953.429	1638809241874093187_sent_int_pegasus_37	0.9583333333	0.9933333333	0.556	1	0.9533333333	1	3.857	i join up when its something interesting	output_paraphrases	160.9276733	0.739659532	4.857	27	0.088	34	2548	403	403
10061.8	1638809241874093187_sent_int_pegasus_37	0.83	0.98	0.5	1	0.8666666667	0.9833333333	3.6	i just kind of join up when it something interesting	input_phrase	205.3304749	0.763462043	4.3	36	0.07	43	2548	403	403
9953.429	1638809241874093187_sent_int_pegasus_37	0.9583333333	0.9933333333	0.556	1	0.9533333333	1	3.857	i join up when its something interesting	output_paraphrases	160.9276733	0.739659532	4.857	27	0.088	34	2548	404	404
9953.429	1638809241874093187_sent_int_pegasus_37	0.89	0.9383333333	0.556	1	0.8333333333	0.955	3.857	when its something interesting i join up	output_paraphrases	331.7539978	0.735968845	4.857	27	0.088	34	2553	404	404
10061.8	1638809241874093187_sent_int_pegasus_37	0.83	0.98	0.5	1	0.8666666667	0.9833333333	3.6	i just kind of join up when it something interesting	input_phrase	205.3304749	0.763462043	4.3	36	0.07	43	2548	405	405
9953.429	1638809241874093187_sent_int_pegasus_37	0.89	0.9383333333	0.556	1	0.8333333333	0.955	3.857	when its something interesting i join up	output_paraphrases	331.7539978	0.735968845	4.857	27	0.088	34	2553	405	405
8943.091	1638809241874093187_sent_int_pegasus_39	1	0.9933333333	0.714	1	0.985	0.995	2.545	i dont think i ever read a full one of hers	output_paraphrases	86.11340332	0.873794078	3	28	0.091	33	2846	406	406
9888.818	1638809241874093187_sent_int_pegasus_39	0.6666666667	0.7333333333	0.667	1	0.7116666667	0.7433333333	2.455	i never read a whole one of hers i do think	input_phrase	167.480072	0.844906375	3	27	0.091	33	2842	406	406
8943.091	1638809241874093187_sent_int_pegasus_39	1	0.9933333333	0.714	1	0.985	0.995	2.545	i dont think i ever read a full one of hers	output_paraphrases	86.11340332	0.873794078	3	28	0.091	33	2846	407	407
9844.5	1638809241874093187_sent_int_pegasus_39	1	0.8733333333	0.68	1	0.8666666667	0.9216666667	2.5	i think i never read a whole one of hers	output_paraphrases	134.6207428	0.692951122	3.1	25	0.097	31	2842	407	407
9888.818	1638809241874093187_sent_int_pegasus_39	0.6666666667	0.7333333333	0.667	1	0.7116666667	0.7433333333	2.455	i never read a whole one of hers i do think	input_phrase	167.480072	0.844906375	3	27	0.091	33	2842	408	408
9844.5	1638809241874093187_sent_int_pegasus_39	1	0.8733333333	0.68	1	0.8666666667	0.9216666667	2.5	i think i never read a whole one of hers	output_paraphrases	134.6207428	0.692951122	3.1	25	0.097	31	2842	408	408
10270.7	1638809241874093187_sent_int_pegasus_45	0.7233333333	1	0.692	1	0.8333333333	1	2.6	i think it hard to find a good day care	input_phrase	79.97689056	0.74303197	3	26	0.1	30	2674	409	409
10234.2	1638809241874093187_sent_int_pegasus_45	0.6666666667	0.99	0.581	1	0.8333333333	1	3.1	i think its difficult to find a good day care	output_paraphrases	57.58824539	0.743697983	3.6	31	0.083	36	2681	409	409
10245.667	1638809241874093187_sent_int_pegasus_71	0.9583333333	0.9733333333	0.667	1	0.945	0.9633333333	2.667	for a long time my mother was a teacher	output_paraphrases	32.72608566	0.745287051	3.444	24	0.097	31	2455	418	418
10231.375	1638809241874093187_sent_int_pegasus_71	1	1	0.72	1	1	1	3.125	my mother was a teacher for many years	output_paraphrases	28.85223961	0.713450074	3.875	25	0.097	31	2452	418	418
10245.667	1638809241874093187_sent_int_pegasus_71	0.9583333333	0.9733333333	0.667	1	0.945	0.9633333333	2.667	for a long time my mother was a teacher	output_paraphrases	32.72608566	0.745287051	3.444	24	0.097	31	2455	419	419
10261.3	1638809241874093187_sent_int_pegasus_71	0.4166666667	0.805	0.562	1	0.7166666667	0.8333333333	3.2	my mother was is was teacher for years and years	input_phrase	129.9567566	0.625580098	3.9	32	0.077	39	2455	419	419
10231.375	1638809241874093187_sent_int_pegasus_71	1	1	0.72	1	1	1	3.125	my mother was a teacher for many years	output_paraphrases	28.85223961	0.713450074	3.875	25	0.097	31	2452	420	420
10261.3	1638809241874093187_sent_int_pegasus_71	0.4166666667	0.805	0.562	1	0.7166666667	0.8333333333	3.2	my mother was is was teacher for years and years	input_phrase	129.9567566	0.625580098	3.9	32	0.077	39	2455	420	420
10190.111	1638811802290682038_sent_int_pegasus_105	1	0.985	0.594	1	0.945	0.9916666667	3.556	its difficult to get into some of those books	output_paraphrases	50.58939743	0.781824376	4.111	32	0.081	37	766	424	424
10121.2	1638811802290682038_sent_int_pegasus_105	1	0.9883333333	0.724	1	0.9666666667	0.995	2.9	some of those books are real tough to get into	input_phrase	49.91164017	0.736789334	3.7	29	0.081	37	772	424	424
10189.571	1638811802290682038_sent_int_pegasus_111	0.945	0.995	0.656	1	0.9766666667	0.9883333333	4.571	they have after school activities for children	output_paraphrases	122.9285812	0.767694763	5.714	32	0.075	40	288	429	429
10156.714	1638811802290682038_sent_int_pegasus_111	1	1	0.655	1	1	1	4.143	they have after school activities for kids	output_paraphrases	99.66900635	0.757886029	5.143	29	0.083	36	283	429	429
9533.545	1638811802290682038_sent_int_pegasus_125	0.9666666667	0.95	0.559	1	0.94	0.9533333333	3.091	if you made under a certain amount you would owe taxes	output_paraphrases	105.2586517	0.722328641	4	34	0.068	44	1610	430	430
10044.333	1638811802290682038_sent_int_pegasus_125	0.9583333333	0.9833333333	0.513	1	0.9716666667	0.9766666667	3.25	those who made under a certain amount would have to pay taxes	output_paraphrases	59.55210114	0.778779127	4.167	39	0.06	50	1605	430	430
9533.545	1638811802290682038_sent_int_pegasus_125	0.9666666667	0.95	0.559	1	0.94	0.9533333333	3.091	if you made under a certain amount you would owe taxes	output_paraphrases	105.2586517	0.722328641	4	34	0.068	44	1610	431	431
9516	1638811802290682038_sent_int_pegasus_125	0.78	0.93	0.556	1	0.895	0.93	3.273	those who made under a certain amount would owe any taxes	input_phrase	273.8007202	0.767620765	4.273	36	0.064	47	1610	431	431
10044.333	1638811802290682038_sent_int_pegasus_125	0.9583333333	0.9833333333	0.513	1	0.9716666667	0.9766666667	3.25	those who made under a certain amount would have to pay taxes	output_paraphrases	59.55210114	0.778779127	4.167	39	0.06	50	1605	432	432
9516	1638811802290682038_sent_int_pegasus_125	0.78	0.93	0.556	1	0.895	0.93	3.273	those who made under a certain amount would owe any taxes	input_phrase	273.8007202	0.767620765	4.273	36	0.064	47	1610	432	432
9173.583	1638811802290682038_sent_int_pegasus_127	0.7733333333	0.7433333333	0.487	1	0.735	0.7316666667	3.25	we did have a solar water heater when we lived in houston	input_phrase	46.80223846	0.638839831	3.833	39	0.065	46	988	436	436
9071.909	1638811802290682038_sent_int_pegasus_127	0.9766666667	0.99	0.528	1	0.985	0.9916666667	3.273	when we lived in houston we had a solar water heater	output_paraphrases	55.22203445	0.649846981	3.818	36	0.071	42	990	436	436
9671.8	1638811802290682038_sent_int_pegasus_130	0.9666666667	0.975	0.688	1	0.9333333333	0.9816666667	3.2	what do you think going to happen to the rangers	input_phrase	25.01324272	0.695825429	3.9	32	0.077	39	1364	441	441
9597.222	1638811802290682038_sent_int_pegasus_130	1	0.965	0.724	1	0.9816666667	0.9683333333	3.222	what do you think will happen to the rangers	output_paraphrases	17.30713081	0.688237982	4	29	0.083	36	1364	441	441
9785.714	1638811802290682038_sent_int_pegasus_132	1	0.9783333333	0.696	1	0.9766666667	0.9766666667	3.286	what limits should be placed on it	output_paraphrases	56.69393921	0.761137822	4	23	0.107	28	401	444	444
9989	1638811802290682038_sent_int_pegasus_132	0.8333333333	0.9116666667	0.714	1	0.905	0.9066666667	3	what limits should be put on it	output_paraphrases	54.77602005	0.769246958	3.571	21	0.12	25	396	444	444
8498.182	1638811802290682038_sent_int_pegasus_15	0.6116666667	0.6433333333	0.581	1	0.6516666667	0.69	2.818	do you live in plano or work in plano or both	input_phrase	34.10560989	0.671606388	3.182	31	0.086	35	648	445	445
9061.625	1638811802290682038_sent_int_pegasus_15	0.6666666667	0.5633333333	0.762	1	0.605	0.59	2.625	do you work in or live in plano	output_paraphrases	73.2701416	0.609153717	3	21	0.125	24	652	445	445
9061.625	1638811802290682038_sent_int_pegasus_15	0.6666666667	0.5633333333	0.762	1	0.605	0.59	2.625	do you work in or live in plano	output_paraphrases	73.2701416	0.609153717	3	21	0.125	24	652	447	447
9057.75	1638811802290682038_sent_int_pegasus_15	0.6666666667	0.6516666667	0.818	1	0.685	0.615	2.75	do you work in plano or live there	output_paraphrases	84.32826996	0.695155916	3.375	22	0.111	27	648	447	447
10054.364	1638811802290682038_sent_int_pegasus_24	0.7666666667	0.885	0.571	1	0.775	0.895	3.182	i always have my head with a magazine somewhere as we	input_phrase	474.4465332	0.703248144	3.909	35	0.07	43	1074	453	453
10125	1638811802290682038_sent_int_pegasus_24	1	0.985	0.739	1	0.9533333333	0.975	3.286	my head is always with a magazine	output_paraphrases	242.6797333	0.693962695	3.857	23	0.111	27	1074	453	453
8388.091	1638811802290682038_sent_int_pegasus_43	0.61	0.6033333333	0.581	1	0.5166666667	0.6183333333	2.818	i had a dryer an ice maker a microwave all three	input_phrase	214.3100891	0.724214234	3.455	31	0.079	38	1561	454	454
7342.5	1638811802290682038_sent_int_pegasus_43	0.8033333333	0.915	0.5	1	0.8366666667	0.8983333333	3.25	i owned a dryer ice maker and microwave	output_paraphrases	224.401825	0.721906121	4	26	0.094	32	1561	454	454
9934	1638811802290682038_sent_int_pegasus_5	0.64	0.825	0.525	1	0.7916666667	0.8166666667	3.333	and not just taking the money but beating them half to death	input_phrase	58.71388245	0.721625775	4.083	40	0.061	49	1292	457	457
9681	1638811802290682038_sent_int_pegasus_5	1	0.94	0.6	1	0.93	0.955	3.571	taking money but beating them to death	output_paraphrases	160.5765228	0.755106652	4.571	25	0.094	32	1292	457	457
8321.9	1638811802290682038_sent_int_pegasus_6	0.8333333333	0.9016666667	0.444	1	0.8333333333	0.8983333333	4.5	and strawberries and bananas and whatever fresh fruit you want	input_phrase	70.24856567	0.731354081	5.3	45	0.057	53	503	466	466
7438.143	1638811802290682038_sent_int_pegasus_6	1	1	0.528	1	0.9766666667	0.9916666667	5.143	strawberries bananas whatever fresh fruit you want	output_paraphrases	155.5252686	0.73938736	6.286	36	0.068	44	503	466	466
8321.9	1638811802290682038_sent_int_pegasus_6	0.8333333333	0.9016666667	0.444	1	0.8333333333	0.8983333333	4.5	and strawberries and bananas and whatever fresh fruit you want	input_phrase	70.24856567	0.731354081	5.3	45	0.057	53	503	467	467
8500	1638811802290682038_sent_int_pegasus_6	1	1	0.457	1	1	1	4.182	you can have strawberries bananas or whatever fresh fruit you want	output_paraphrases	141.4833832	0.733815489	5.091	46	0.054	56	504	467	467
10006.917	1638811802290682038_sent_int_pegasus_61	0.9066666667	0.9416666667	0.548	1	0.9316666667	0.955	2.583	i was going to ask you if you mix it to taste	output_paraphrases	35.91732025	0.693743603	2.833	31	0.088	34	524	470	470
10027.583	1638811802290682038_sent_int_pegasus_61	0.9816666667	0.995	0.562	1	0.9866666667	0.995	2.667	i was going to say do you just mix it to taste	input_phrase	45.08564758	0.749790713	2.917	32	0.086	35	524	470	470
9582	1638811802290682038_sent_int_pegasus_65	1	1	0.682	1	0.945	0.9333333333	3.667	about ten or fifteen years ago	output_paraphrases	25.94611168	0.682877276	4.167	22	0.12	25	1763	473	473
9885.6	1638811802290682038_sent_int_pegasus_65	0.625	0.9566666667	0.724	1	0.75	0.7183333333	2.9	i would say about ten or fifteen years ago i	input_phrase	88.48848724	0.676132256	3.5	29	0.086	35	1764	473	473
9948.818	1638811802290682038_sent_int_pegasus_67	0.93	0.89	0.576	1	0.865	0.8783333333	3	if they are losing money then they going to raise rates	input_phrase	98.32223511	0.732699788	4.091	33	0.067	45	16	475	475
9909.4	1638811802290682038_sent_int_pegasus_67	0.8333333333	0.8616666667	0.6	1	0.8166666667	0.865	3	if they are losing money then they will raise rates	output_paraphrases	83.03189087	0.683909073	4.2	30	0.071	42	17	475	475
9948.818	1638811802290682038_sent_int_pegasus_67	0.93	0.89	0.576	1	0.865	0.8783333333	3	if they are losing money then they going to raise rates	input_phrase	98.32223511	0.732699788	4.091	33	0.067	45	16	476	476
9865.333	1638811802290682038_sent_int_pegasus_67	0.9166666667	0.9566666667	0.63	1	0.945	0.9566666667	3	if they are losing money they will raise rates	output_paraphrases	109.6112442	0.709026693	4.222	27	0.079	38	16	476	476
9909.4	1638811802290682038_sent_int_pegasus_67	0.8333333333	0.8616666667	0.6	1	0.8166666667	0.865	3	if they are losing money then they will raise rates	output_paraphrases	83.03189087	0.683909073	4.2	30	0.071	42	17	477	477
9865.333	1638811802290682038_sent_int_pegasus_67	0.9166666667	0.9566666667	0.63	1	0.945	0.9566666667	3	if they are losing money they will raise rates	output_paraphrases	109.6112442	0.709026693	4.222	27	0.079	38	16	477	477
10221.375	1638811802290682038_sent_int_pegasus_70	1	1	0.654	1	1	1	3.25	i can still remember a couple of them	output_paraphrases	30.17599678	0.760012383	3.75	26	0.1	30	186	478	478
10245	1638811802290682038_sent_int_pegasus_70	0.9166666667	1	0.895	1	0.9716666667	0.9833333333	3.167	i can still remember a few	output_paraphrases	73.80182648	0.865885063	3.5	19	0.143	21	191	478	478
10221.375	1638811802290682038_sent_int_pegasus_70	1	1	0.654	1	1	1	3.25	i can still remember a couple of them	output_paraphrases	30.17599678	0.760012383	3.75	26	0.1	30	186	479	479
10224.7	1638811802290682038_sent_int_pegasus_70	0.875	0.9033333333	0.625	1	0.8833333333	0.8816666667	3.2	in fact i can still remember a couple of those	input_phrase	46.18523788	0.744470474	3.7	32	0.081	37	191	479	479
10245	1638811802290682038_sent_int_pegasus_70	0.9166666667	1	0.895	1	0.9716666667	0.9833333333	3.167	i can still remember a few	output_paraphrases	73.80182648	0.865885063	3.5	19	0.143	21	191	480	480
10224.7	1638811802290682038_sent_int_pegasus_70	0.875	0.9033333333	0.625	1	0.8833333333	0.8816666667	3.2	in fact i can still remember a couple of those	input_phrase	46.18523788	0.744470474	3.7	32	0.081	37	191	480	480
10067.833	1638811802290682038_sent_int_pegasus_77	0.7766666667	0.85	0.541	1	0.805	0.8416666667	3.083	it appeared that there was a lot of coverage of the story	output_paraphrases	29.8698864	0.749204019	3.833	37	0.065	46	1637	481	481
10088.727	1638811802290682038_sent_int_pegasus_77	0.9166666667	0.9283333333	0.6	1	0.9083333333	0.9333333333	3.182	it did seem like there was much coverage of the story	input_phrase	42.18196106	0.749223495	3.909	35	0.07	43	1637	481	481
10067.833	1638811802290682038_sent_int_pegasus_77	0.7766666667	0.85	0.541	1	0.805	0.8416666667	3.083	it appeared that there was a lot of coverage of the story	output_paraphrases	29.8698864	0.749204019	3.833	37	0.065	46	1637	482	482
10127.583	1638811802290682038_sent_int_pegasus_77	0.9166666667	0.9666666667	0.556	1	0.93	0.97	3	it seemed like there was a lot of coverage of the story	output_paraphrases	20.32247734	0.735856786	3.667	36	0.068	44	1632	482	482
10088.727	1638811802290682038_sent_int_pegasus_77	0.9166666667	0.9283333333	0.6	1	0.9083333333	0.9333333333	3.182	it did seem like there was much coverage of the story	input_phrase	42.18196106	0.749223495	3.909	35	0.07	43	1637	483	483
10127.583	1638811802290682038_sent_int_pegasus_77	0.9166666667	0.9666666667	0.556	1	0.93	0.97	3	it seemed like there was a lot of coverage of the story	output_paraphrases	20.32247734	0.735856786	3.667	36	0.068	44	1632	483	483
8870.917	1638811802290682038_sent_int_pegasus_89	0.945	0.9866666667	0.417	1	0.9716666667	0.9883333333	4	much as other cultures disagree our lives do revolve around our children	input_phrase	178.7644501	0.725001399	5.083	48	0.049	61	813	487	487
9893.909	1638811802290682038_sent_int_pegasus_89	0.5	0.8283333333	0.525	1	0.8033333333	0.8333333333	3.636	our lives are more about our children than other cultures agree	output_paraphrases	273.7589417	0.672063617	4.818	40	0.057	53	805	487	487
9322	1638888748799503388_sent_int_pegasus_101	0.9	0.9	0.667	1	0.79	0.89	3	they do really pay a whole lot of attention to buffers	input_phrase	122.6697083	0.697599476	4	33	0.068	44	1890	490	490
9217.889	1638888748799503388_sent_int_pegasus_101	0.7666666667	0.9033333333	0.552	1	0.8166666667	0.9	3.222	they pay a lot of attention to buffer levels	output_paraphrases	100.1158981	0.743770027	4	29	0.083	36	1893	490	490
9322	1638888748799503388_sent_int_pegasus_101	0.9	0.9	0.667	1	0.79	0.89	3	they do really pay a whole lot of attention to buffers	input_phrase	122.6697083	0.697599476	4	33	0.068	44	1890	491	491
9009.714	1638888748799503388_sent_int_pegasus_101	0.8333333333	0.915	0.696	1	0.9066666667	0.91	3.286	they really pay attention to the buffer	output_paraphrases	134.1571808	0.708619481	4.714	23	0.091	33	1890	491	491
10290.909	1638888748799503388_sent_int_pegasus_108	0.9333333333	0.97	0.545	1	0.955	0.9716666667	3	this was before i lost a lot more of my family	input_phrase	51.766922	0.693755783	3.273	33	0.083	36	2499	493	493
10293.889	1638888748799503388_sent_int_pegasus_108	0.9166666667	1	0.63	1	0.9266666667	1	3	this was before i lost a lot of people	output_paraphrases	56.01128769	0.794214924	3.333	27	0.1	30	2499	493	493
10290.909	1638888748799503388_sent_int_pegasus_108	0.9333333333	0.97	0.545	1	0.955	0.9716666667	3	this was before i lost a lot more of my family	input_phrase	51.766922	0.693755783	3.273	33	0.083	36	2499	494	494
10289.111	1638888748799503388_sent_int_pegasus_108	1	0.9883333333	0.621	1	0.9816666667	0.98	3.222	this was before i lost more of my family	output_paraphrases	98.03918457	0.702061208	3.556	29	0.094	32	2494	494	494
9596.167	1638888748799503388_sent_int_pegasus_117	1	1	0.773	1	1	1	3.667	our bathroom has two big windows	output_paraphrases	188.6164551	0.695401551	4.5	22	0.111	27	3215	497	497
9792.375	1638888748799503388_sent_int_pegasus_117	1	1	0.731	1	0.98	0.985	3.25	we have two big windows in our bathroom	output_paraphrases	114.7791748	0.696484825	4	26	0.094	32	3211	497	497
10110.375	1638888748799503388_sent_int_pegasus_2	0.75	0.9733333333	0.64	1	0.855	0.9883333333	3.125	a lot of people like to camp inside	output_paraphrases	66.85857391	0.792366122	3.5	25	0.107	28	2580	503	503
10030.333	1638888748799503388_sent_int_pegasus_2	0.6666666667	0.9566666667	0.652	1	0.9433333333	0.9616666667	3.833	many people like to camp inside	output_paraphrases	178.8143158	0.748569692	4.333	23	0.115	26	2574	503	503
10085.2	1638888748799503388_sent_int_pegasus_29	0.9333333333	0.9933333333	0.68	1	0.9333333333	0.9883333333	2.5	i got a lot of things to keep me busy	input_phrase	28.64589882	0.674158186	2.8	25	0.107	28	3166	505	505
10031.375	1638888748799503388_sent_int_pegasus_29	1	1	0.739	1	1	1	2.875	i have many things to keep me busy	output_paraphrases	61.53948212	0.716024898	3.375	23	0.111	27	3166	505	505
8678	1638888748799503388_sent_int_pegasus_3	1	0.9266666667	0.5	1	0.8883333333	0.9233333333	3.833	about the only thing i really recycle around here is aluminum cans	input_phrase	72.73712158	0.672469357	4.583	46	0.055	55	2013	508	508
6410.2	1638888748799503388_sent_int_pegasus_3	0.78	0.96	0.542	1	0.8333333333	0.9866666667	4.8	i only recycle aluminum cans	output_paraphrases	277.7775269	0.681898331	4.8	24	0.125	24	2013	508	508
9548.4	1638888748799503388_sent_int_pegasus_34	1	1	0.75	1	1	1	4	i disagree with most people	output_paraphrases	144.3625946	0.707347908	4.6	20	0.13	23	2328	511	511
9904.5	1638888748799503388_sent_int_pegasus_34	1	0.9716666667	0.567	1	0.94	0.975	3.75	i have an opposite opinion of most people	output_paraphrases	89.73252869	0.712914554	4.25	30	0.088	34	2330	511	511
9548.4	1638888748799503388_sent_int_pegasus_34	1	1	0.75	1	1	1	4	i disagree with most people	output_paraphrases	144.3625946	0.707347908	4.6	20	0.13	23	2328	512	512
9981.8	1638888748799503388_sent_int_pegasus_34	0.945	0.9866666667	0.556	1	0.9833333333	0.9833333333	3.6	i have kind of the opposite opinion of most people	input_phrase	46.05390167	0.83650846	4.1	36	0.073	41	2330	512	512
9904.5	1638888748799503388_sent_int_pegasus_34	1	0.9716666667	0.567	1	0.94	0.975	3.75	i have an opposite opinion of most people	output_paraphrases	89.73252869	0.712914554	4.25	30	0.088	34	2330	513	513
9981.8	1638888748799503388_sent_int_pegasus_34	0.945	0.9866666667	0.556	1	0.9833333333	0.9833333333	3.6	i have kind of the opposite opinion of most people	input_phrase	46.05390167	0.83650846	4.1	36	0.073	41	2330	513	513
9988.727	1638888748799503388_sent_int_pegasus_42	0.6083333333	0.64	0.618	1	0.545	0.64	3.091	i think that kind of when my husband hit the roof	input_phrase	186.3925934	0.742125078	3.545	34	0.077	39	2137	516	516
9925.111	1638888748799503388_sent_int_pegasus_42	1	0.975	0.714	1	0.9633333333	0.98	3.111	i think that when my husband hit the roof	output_paraphrases	227.892395	0.813367331	3.667	28	0.091	33	2137	516	516
10261	1638888748799503388_sent_int_pegasus_5	0.6333333333	0.9833333333	0.81	1	0.8116666667	0.9933333333	2.625	day care has done a lot for him	output_paraphrases	64.54322052	0.731652534	3	21	0.125	24	2417	520	520
9967.75	1638888748799503388_sent_int_pegasus_5	0.6666666667	0.97	0.593	1	0.8766666667	0.98	3.375	day care has done amazing things with him	output_paraphrases	119.9164963	0.690318132	4.25	27	0.088	34	2420	520	520
9967.75	1638888748799503388_sent_int_pegasus_5	0.6666666667	0.97	0.593	1	0.8766666667	0.98	3.375	day care has done amazing things with him	output_paraphrases	119.9164963	0.690318132	4.25	27	0.088	34	2420	522	522
9855.1	1638888748799503388_sent_int_pegasus_5	0.5	0.95	0.513	1	0.7833333333	0.955	3.9	day care has just done just incredible stuff with him	input_phrase	308.4850159	0.768505026	4.4	39	0.068	44	2420	522	522
9277	1638888748799503388_sent_int_pegasus_56	0.7916666667	0.9383333333	0.875	1	0.8	0.9433333333	3.2	i left high school mature	output_paraphrases	1718.406128	0.748891549	4.2	16	0.143	21	1847	526	526
9701.111	1638888748799503388_sent_int_pegasus_56	0.9333333333	1	0.667	1	0.9266666667	1	3	i was quite mature when i left high school	output_paraphrases	214.6308136	0.74445376	3.778	27	0.088	34	1845	526	526
9277	1638888748799503388_sent_int_pegasus_56	0.7916666667	0.9383333333	0.875	1	0.8	0.9433333333	3.2	i left high school mature	output_paraphrases	1718.406128	0.748891549	4.2	16	0.143	21	1847	527	527
9843.545	1638888748799503388_sent_int_pegasus_56	0.9716666667	1	0.667	1	0.97	1	3	in fact i was very mature when i left high school	input_phrase	183.9221954	0.775137014	3.545	33	0.077	39	1847	527	527
9701.111	1638888748799503388_sent_int_pegasus_56	0.9333333333	1	0.667	1	0.9266666667	1	3	i was quite mature when i left high school	output_paraphrases	214.6308136	0.74445376	3.778	27	0.088	34	1845	528	528
9843.545	1638888748799503388_sent_int_pegasus_56	0.9716666667	1	0.667	1	0.97	1	3	in fact i was very mature when i left high school	input_phrase	183.9221954	0.775137014	3.545	33	0.077	39	1847	528	528
10324.556	1638888748799503388_sent_int_pegasus_69	0.98	1	0.696	1	0.9816666667	1	2.556	i said he did know what he was doing	output_paraphrases	26.44687271	0.675750316	3.111	23	0.107	28	3262	529	529
10299.75	1638888748799503388_sent_int_pegasus_69	1	1	0.75	1	1	1	2.5	i said he knew what he was doing	output_paraphrases	20.4785347	0.652051081	3.125	20	0.12	25	3260	529	529
10080.636	1638888748799503388_sent_int_pegasus_89	0.9766666667	0.975	0.588	1	0.97	0.9783333333	3.091	that way you just did put it on your credit card	input_phrase	59.68722534	0.745968363	3.455	34	0.079	38	3485	540	540
9992.75	1638888748799503388_sent_int_pegasus_89	0.9666666667	0.9933333333	0.615	1	0.96	0.9933333333	3.25	you just put it on your credit card	output_paraphrases	28.6664772	0.775963747	3.5	26	0.107	28	3485	540	540
8784.4	1638888748799503388_sent_int_pegasus_90	0.9166666667	0.935	0.545	1	0.9333333333	0.9416666667	3.3	i think the blue ridge in north carolina is nicer	output_paraphrases	93.89200592	0.75313836	4	33	0.075	40	2558	541	541
9685.1	1638888748799503388_sent_int_pegasus_90	0.86	0.92	0.545	1	0.9166666667	0.9183333333	3.3	i think the blue ridge is better in north carolina	output_paraphrases	77.88787842	0.745877817	4.1	33	0.073	41	2557	541	541
8784.4	1638888748799503388_sent_int_pegasus_90	0.9166666667	0.935	0.545	1	0.9333333333	0.9416666667	3.3	i think the blue ridge in north carolina is nicer	output_paraphrases	93.89200592	0.75313836	4	33	0.075	40	2558	542	542
8918.455	1638888748799503388_sent_int_pegasus_90	0.785	0.8983333333	0.556	1	0.85	0.8966666667	3.273	the blue ridge in north carolina i think are much nicer	input_phrase	103.3600388	0.732228513	4.091	36	0.067	45	2557	542	542
9685.1	1638888748799503388_sent_int_pegasus_90	0.86	0.92	0.545	1	0.9166666667	0.9183333333	3.3	i think the blue ridge is better in north carolina	output_paraphrases	77.88787842	0.745877817	4.1	33	0.073	41	2557	543	543
8918.455	1638888748799503388_sent_int_pegasus_90	0.785	0.8983333333	0.556	1	0.85	0.8966666667	3.273	the blue ridge in north carolina i think are much nicer	input_phrase	103.3600388	0.732228513	4.091	36	0.067	45	2557	543	543
9670.75	1638888748799503388_sent_int_pegasus_94	0.8333333333	0.78	0.467	1	0.6933333333	0.8166666667	3.75	the time really to get involved in the organized sort of format	input_phrase	207.6985474	0.705590877	4.333	45	0.058	52	3113	544	544
9691	1638888748799503388_sent_int_pegasus_94	1	0.9933333333	0.692	1	0.98	1	3.25	the time to get involved in a format	output_paraphrases	106.9413757	0.758382973	3.625	26	0.103	29	3117	544	544
