mean_wordRank	placeholder1	KWORD	PhER	per_uniq_phonemes	Noise_ID	WER	ChER	mean_nPhonemes	Short Utterance	placeholder3	ppl	STOI	mean_nChars	ph_len	per_uniq_chars	total_nChars	placeholder2	paraphrase_pair_id	exact_paraphrase_pid
10189.571	1638811802290682038_sent_int_pegasus_111	0.945	0.995	0.656	1	0.9766666667	0.9883333333	4.571	they have after school activities for children	output_paraphrases	122.9285812	0.767694763	5.714	32	0.075	40	288	429	429
10156.714	1638811802290682038_sent_int_pegasus_111	1	1	0.655	1	1	1	4.143	they have after school activities for kids	output_paraphrases	99.66900635	0.757886029	5.143	29	0.083	36	283	429	429
9533.545	1638811802290682038_sent_int_pegasus_125	0.9666666667	0.95	0.559	1	0.94	0.9533333333	3.091	if you made under a certain amount you would owe taxes	output_paraphrases	105.2586517	0.722328641	4	34	0.068	44	1610	430	430
10044.333	1638811802290682038_sent_int_pegasus_125	0.9583333333	0.9833333333	0.513	1	0.9716666667	0.9766666667	3.25	those who made under a certain amount would have to pay taxes	output_paraphrases	59.55210114	0.778779127	4.167	39	0.06	50	1605	430	430
9533.545	1638811802290682038_sent_int_pegasus_125	0.9666666667	0.95	0.559	1	0.94	0.9533333333	3.091	if you made under a certain amount you would owe taxes	output_paraphrases	105.2586517	0.722328641	4	34	0.068	44	1610	431	431
9516	1638811802290682038_sent_int_pegasus_125	0.78	0.93	0.556	1	0.895	0.93	3.273	those who made under a certain amount would owe any taxes	input_phrase	273.8007202	0.767620765	4.273	36	0.064	47	1610	431	431
10044.333	1638811802290682038_sent_int_pegasus_125	0.9583333333	0.9833333333	0.513	1	0.9716666667	0.9766666667	3.25	those who made under a certain amount would have to pay taxes	output_paraphrases	59.55210114	0.778779127	4.167	39	0.06	50	1605	432	432
9516	1638811802290682038_sent_int_pegasus_125	0.78	0.93	0.556	1	0.895	0.93	3.273	those who made under a certain amount would owe any taxes	input_phrase	273.8007202	0.767620765	4.273	36	0.064	47	1610	432	432
9176.222	1638811802290682038_sent_int_pegasus_126	0.945	0.9733333333	0.562	1	0.9633333333	0.995	3.556	these people shouldnt ever get out on the street	output_paraphrases	40.66783142	0.749053524	4.444	32	0.075	40	42	433	433
10286.667	1638811802290682038_sent_int_pegasus_126	1	1	0.528	1	0.9866666667	1	3	these people will not be able to get out on the street	output_paraphrases	17.77000618	0.727714581	3.583	36	0.07	43	44	433	433
9173.583	1638811802290682038_sent_int_pegasus_127	0.7733333333	0.7433333333	0.487	1	0.735	0.7316666667	3.25	we did have a solar water heater when we lived in houston	input_phrase	46.80223846	0.638839831	3.833	39	0.065	46	988	436	436
9071.909	1638811802290682038_sent_int_pegasus_127	0.9766666667	0.99	0.528	1	0.985	0.9916666667	3.273	when we lived in houston we had a solar water heater	output_paraphrases	55.22203445	0.649846981	3.818	36	0.071	42	990	436	436
9173.583	1638811802290682038_sent_int_pegasus_127	0.7733333333	0.7433333333	0.487	1	0.735	0.7316666667	3.25	we did have a solar water heater when we lived in houston	input_phrase	46.80223846	0.638839831	3.833	39	0.065	46	988	437	437
9590.636	1638811802290682038_sent_int_pegasus_127	1	1	0.583	1	1	1	3.273	when we lived in houston we had a solar water tank	output_paraphrases	85.7795639	0.670640207	3.636	36	0.075	40	988	437	437
9671.8	1638811802290682038_sent_int_pegasus_130	0.9666666667	0.975	0.688	1	0.9333333333	0.9816666667	3.2	what do you think going to happen to the rangers	input_phrase	25.01324272	0.695825429	3.9	32	0.077	39	1364	441	441
9597.222	1638811802290682038_sent_int_pegasus_130	1	0.965	0.724	1	0.9816666667	0.9683333333	3.222	what do you think will happen to the rangers	output_paraphrases	17.30713081	0.688237982	4	29	0.083	36	1364	441	441
9951.818	1638811802290682038_sent_int_pegasus_132	0.945	0.8833333333	0.667	1	0.88	0.8833333333	2.727	what limits ought to be put on it do you think	input_phrase	48.80727386	0.724905988	3.273	30	0.083	36	401	442	442
9785.714	1638811802290682038_sent_int_pegasus_132	1	0.9783333333	0.696	1	0.9766666667	0.9766666667	3.286	what limits should be placed on it	output_paraphrases	56.69393921	0.761137822	4	23	0.107	28	401	442	442
9951.818	1638811802290682038_sent_int_pegasus_132	0.945	0.8833333333	0.667	1	0.88	0.8833333333	2.727	what limits ought to be put on it do you think	input_phrase	48.80727386	0.724905988	3.273	30	0.083	36	401	443	443
9989	1638811802290682038_sent_int_pegasus_132	0.8333333333	0.9116666667	0.714	1	0.905	0.9066666667	3	what limits should be put on it	output_paraphrases	54.77602005	0.769246958	3.571	21	0.12	25	396	443	443
9785.714	1638811802290682038_sent_int_pegasus_132	1	0.9783333333	0.696	1	0.9766666667	0.9766666667	3.286	what limits should be placed on it	output_paraphrases	56.69393921	0.761137822	4	23	0.107	28	401	444	444
9989	1638811802290682038_sent_int_pegasus_132	0.8333333333	0.9116666667	0.714	1	0.905	0.9066666667	3	what limits should be put on it	output_paraphrases	54.77602005	0.769246958	3.571	21	0.12	25	396	444	444
8498.182	1638811802290682038_sent_int_pegasus_15	0.6116666667	0.6433333333	0.581	1	0.6516666667	0.69	2.818	do you live in plano or work in plano or both	input_phrase	34.10560989	0.671606388	3.182	31	0.086	35	648	445	445
9061.625	1638811802290682038_sent_int_pegasus_15	0.6666666667	0.5633333333	0.762	1	0.605	0.59	2.625	do you work in or live in plano	output_paraphrases	73.2701416	0.609153717	3	21	0.125	24	652	445	445
8498.182	1638811802290682038_sent_int_pegasus_15	0.6116666667	0.6433333333	0.581	1	0.6516666667	0.69	2.818	do you live in plano or work in plano or both	input_phrase	34.10560989	0.671606388	3.182	31	0.086	35	648	446	446
9057.75	1638811802290682038_sent_int_pegasus_15	0.6666666667	0.6516666667	0.818	1	0.685	0.615	2.75	do you work in plano or live there	output_paraphrases	84.32826996	0.695155916	3.375	22	0.111	27	648	446	446
9061.625	1638811802290682038_sent_int_pegasus_15	0.6666666667	0.5633333333	0.762	1	0.605	0.59	2.625	do you work in or live in plano	output_paraphrases	73.2701416	0.609153717	3	21	0.125	24	652	447	447
9057.75	1638811802290682038_sent_int_pegasus_15	0.6666666667	0.6516666667	0.818	1	0.685	0.615	2.75	do you work in plano or live there	output_paraphrases	84.32826996	0.695155916	3.375	22	0.111	27	648	447	447
7864.636	1638811802290682038_sent_int_pegasus_2	0.5	0.8016666667	0.489	1	0.76	0.7983333333	4.091	add different blouses and scarves and belts and things like that	input_phrase	54.89766312	0.749770739	4.909	45	0.056	54	1744	448	448
7830	1638811802290682038_sent_int_pegasus_2	0.1666666667	0.8083333333	0.633	1	0.6916666667	0.8083333333	4.286	add scarves and belts and different things	output_paraphrases	184.7724915	0.731014814	5.143	30	0.083	36	1744	448	448
7830	1638811802290682038_sent_int_pegasus_2	0.1666666667	0.8083333333	0.633	1	0.6916666667	0.8083333333	4.286	add scarves and belts and different things	output_paraphrases	184.7724915	0.731014814	5.143	30	0.083	36	1744	450	450
7823.429	1638811802290682038_sent_int_pegasus_2	1	0.92	0.667	1	0.9283333333	0.94	3.857	things like scarves and belts are added	output_paraphrases	234.3082123	0.751935997	4.714	27	0.091	33	1742	450	450
10054.364	1638811802290682038_sent_int_pegasus_24	0.7666666667	0.885	0.571	1	0.775	0.895	3.182	i always have my head with a magazine somewhere as we	input_phrase	474.4465332	0.703248144	3.909	35	0.07	43	1074	453	453
10125	1638811802290682038_sent_int_pegasus_24	1	0.985	0.739	1	0.9533333333	0.975	3.286	my head is always with a magazine	output_paraphrases	242.6797333	0.693962695	3.857	23	0.111	27	1074	453	453
8388.091	1638811802290682038_sent_int_pegasus_43	0.61	0.6033333333	0.581	1	0.5166666667	0.6183333333	2.818	i had a dryer an ice maker a microwave all three	input_phrase	214.3100891	0.724214234	3.455	31	0.079	38	1561	454	454
7342.5	1638811802290682038_sent_int_pegasus_43	0.8033333333	0.915	0.5	1	0.8366666667	0.8983333333	3.25	i owned a dryer ice maker and microwave	output_paraphrases	224.401825	0.721906121	4	26	0.094	32	1561	454	454
9934	1638811802290682038_sent_int_pegasus_5	0.64	0.825	0.525	1	0.7916666667	0.8166666667	3.333	and not just taking the money but beating them half to death	input_phrase	58.71388245	0.721625775	4.083	40	0.061	49	1292	457	457
9681	1638811802290682038_sent_int_pegasus_5	1	0.94	0.6	1	0.93	0.955	3.571	taking money but beating them to death	output_paraphrases	160.5765228	0.755106652	4.571	25	0.094	32	1292	457	457
9934	1638811802290682038_sent_int_pegasus_5	0.64	0.825	0.525	1	0.7916666667	0.8166666667	3.333	and not just taking the money but beating them half to death	input_phrase	58.71388245	0.721625775	4.083	40	0.061	49	1292	458	458
9769	1638811802290682038_sent_int_pegasus_5	0.9	0.8716666667	0.556	1	0.8566666667	0.8833333333	3.375	taking the money but beating them to death	output_paraphrases	98.56482697	0.728592682	4.375	27	0.086	35	1290	458	458
9681	1638811802290682038_sent_int_pegasus_5	1	0.94	0.6	1	0.93	0.955	3.571	taking money but beating them to death	output_paraphrases	160.5765228	0.755106652	4.571	25	0.094	32	1292	459	459
9769	1638811802290682038_sent_int_pegasus_5	0.9	0.8716666667	0.556	1	0.8566666667	0.8833333333	3.375	taking the money but beating them to death	output_paraphrases	98.56482697	0.728592682	4.375	27	0.086	35	1290	459	459
10239.2	1638811802290682038_sent_int_pegasus_53	0.6416666667	0.9883333333	0.643	1	0.7833333333	0.985	2.8	i did the paper work but never made the call	output_paraphrases	80.38829041	0.768927792	3.5	28	0.086	35	877	461	461
10252.583	1638811802290682038_sent_int_pegasus_53	0.6183333333	0.8233333333	0.625	1	0.7083333333	0.825	2.667	i put in the paper work i just never made the call	input_phrase	83.47054291	0.75448334	3.25	32	0.077	39	877	461	461
10113.143	1638811802290682038_sent_int_pegasus_59	0.9666666667	0.985	0.652	1	0.9766666667	0.9883333333	3.286	i think we attempt to do something	output_paraphrases	167.3863525	0.746287318	4	23	0.107	28	530	463	463
10251.2	1638811802290682038_sent_int_pegasus_59	0.8316666667	1	0.552	1	0.9	0.975	2.9	i think we try to do something a little bit	input_phrase	58.02713394	0.720147327	3.4	29	0.088	34	533	463	463
8321.9	1638811802290682038_sent_int_pegasus_6	0.8333333333	0.9016666667	0.444	1	0.8333333333	0.8983333333	4.5	and strawberries and bananas and whatever fresh fruit you want	input_phrase	70.24856567	0.731354081	5.3	45	0.057	53	503	466	466
7438.143	1638811802290682038_sent_int_pegasus_6	1	1	0.528	1	0.9766666667	0.9916666667	5.143	strawberries bananas whatever fresh fruit you want	output_paraphrases	155.5252686	0.73938736	6.286	36	0.068	44	503	466	466
8321.9	1638811802290682038_sent_int_pegasus_6	0.8333333333	0.9016666667	0.444	1	0.8333333333	0.8983333333	4.5	and strawberries and bananas and whatever fresh fruit you want	input_phrase	70.24856567	0.731354081	5.3	45	0.057	53	503	467	467
8500	1638811802290682038_sent_int_pegasus_6	1	1	0.457	1	1	1	4.182	you can have strawberries bananas or whatever fresh fruit you want	output_paraphrases	141.4833832	0.733815489	5.091	46	0.054	56	504	467	467
7438.143	1638811802290682038_sent_int_pegasus_6	1	1	0.528	1	0.9766666667	0.9916666667	5.143	strawberries bananas whatever fresh fruit you want	output_paraphrases	155.5252686	0.73938736	6.286	36	0.068	44	503	468	468
8500	1638811802290682038_sent_int_pegasus_6	1	1	0.457	1	1	1	4.182	you can have strawberries bananas or whatever fresh fruit you want	output_paraphrases	141.4833832	0.733815489	5.091	46	0.054	56	504	468	468
10006.917	1638811802290682038_sent_int_pegasus_61	0.9066666667	0.9416666667	0.548	1	0.9316666667	0.955	2.583	i was going to ask you if you mix it to taste	output_paraphrases	35.91732025	0.693743603	2.833	31	0.088	34	524	470	470
10027.583	1638811802290682038_sent_int_pegasus_61	0.9816666667	0.995	0.562	1	0.9866666667	0.995	2.667	i was going to say do you just mix it to taste	input_phrase	45.08564758	0.749790713	2.917	32	0.086	35	524	470	470
9582	1638811802290682038_sent_int_pegasus_65	1	1	0.682	1	0.945	0.9333333333	3.667	about ten or fifteen years ago	output_paraphrases	25.94611168	0.682877276	4.167	22	0.12	25	1763	473	473
9885.6	1638811802290682038_sent_int_pegasus_65	0.625	0.9566666667	0.724	1	0.75	0.7183333333	2.9	i would say about ten or fifteen years ago i	input_phrase	88.48848724	0.676132256	3.5	29	0.086	35	1764	473	473
9814.857	1638811802290682038_sent_int_pegasus_65	1	1	0.826	1	0.9066666667	0.84	3.286	i would say about fifteen years ago	output_paraphrases	48.0620575	0.690722811	4.143	23	0.103	29	1764	474	474
9885.6	1638811802290682038_sent_int_pegasus_65	0.625	0.9566666667	0.724	1	0.75	0.7183333333	2.9	i would say about ten or fifteen years ago i	input_phrase	88.48848724	0.676132256	3.5	29	0.086	35	1764	474	474
9948.818	1638811802290682038_sent_int_pegasus_67	0.93	0.89	0.576	1	0.865	0.8783333333	3	if they are losing money then they going to raise rates	input_phrase	98.32223511	0.732699788	4.091	33	0.067	45	16	475	475
9909.4	1638811802290682038_sent_int_pegasus_67	0.8333333333	0.8616666667	0.6	1	0.8166666667	0.865	3	if they are losing money then they will raise rates	output_paraphrases	83.03189087	0.683909073	4.2	30	0.071	42	17	475	475
9948.818	1638811802290682038_sent_int_pegasus_67	0.93	0.89	0.576	1	0.865	0.8783333333	3	if they are losing money then they going to raise rates	input_phrase	98.32223511	0.732699788	4.091	33	0.067	45	16	476	476
9865.333	1638811802290682038_sent_int_pegasus_67	0.9166666667	0.9566666667	0.63	1	0.945	0.9566666667	3	if they are losing money they will raise rates	output_paraphrases	109.6112442	0.709026693	4.222	27	0.079	38	16	476	476
9909.4	1638811802290682038_sent_int_pegasus_67	0.8333333333	0.8616666667	0.6	1	0.8166666667	0.865	3	if they are losing money then they will raise rates	output_paraphrases	83.03189087	0.683909073	4.2	30	0.071	42	17	477	477
9865.333	1638811802290682038_sent_int_pegasus_67	0.9166666667	0.9566666667	0.63	1	0.945	0.9566666667	3	if they are losing money they will raise rates	output_paraphrases	109.6112442	0.709026693	4.222	27	0.079	38	16	477	477
10221.375	1638811802290682038_sent_int_pegasus_70	1	1	0.654	1	1	1	3.25	i can still remember a couple of them	output_paraphrases	30.17599678	0.760012383	3.75	26	0.1	30	186	478	478
10245	1638811802290682038_sent_int_pegasus_70	0.9166666667	1	0.895	1	0.9716666667	0.9833333333	3.167	i can still remember a few	output_paraphrases	73.80182648	0.865885063	3.5	19	0.143	21	191	478	478
10221.375	1638811802290682038_sent_int_pegasus_70	1	1	0.654	1	1	1	3.25	i can still remember a couple of them	output_paraphrases	30.17599678	0.760012383	3.75	26	0.1	30	186	479	479
10224.7	1638811802290682038_sent_int_pegasus_70	0.875	0.9033333333	0.625	1	0.8833333333	0.8816666667	3.2	in fact i can still remember a couple of those	input_phrase	46.18523788	0.744470474	3.7	32	0.081	37	191	479	479
10245	1638811802290682038_sent_int_pegasus_70	0.9166666667	1	0.895	1	0.9716666667	0.9833333333	3.167	i can still remember a few	output_paraphrases	73.80182648	0.865885063	3.5	19	0.143	21	191	480	480
10224.7	1638811802290682038_sent_int_pegasus_70	0.875	0.9033333333	0.625	1	0.8833333333	0.8816666667	3.2	in fact i can still remember a couple of those	input_phrase	46.18523788	0.744470474	3.7	32	0.081	37	191	480	480
10067.833	1638811802290682038_sent_int_pegasus_77	0.7766666667	0.85	0.541	1	0.805	0.8416666667	3.083	it appeared that there was a lot of coverage of the story	output_paraphrases	29.8698864	0.749204019	3.833	37	0.065	46	1637	481	481
10088.727	1638811802290682038_sent_int_pegasus_77	0.9166666667	0.9283333333	0.6	1	0.9083333333	0.9333333333	3.182	it did seem like there was much coverage of the story	input_phrase	42.18196106	0.749223495	3.909	35	0.07	43	1637	481	481
10067.833	1638811802290682038_sent_int_pegasus_77	0.7766666667	0.85	0.541	1	0.805	0.8416666667	3.083	it appeared that there was a lot of coverage of the story	output_paraphrases	29.8698864	0.749204019	3.833	37	0.065	46	1637	482	482
10127.583	1638811802290682038_sent_int_pegasus_77	0.9166666667	0.9666666667	0.556	1	0.93	0.97	3	it seemed like there was a lot of coverage of the story	output_paraphrases	20.32247734	0.735856786	3.667	36	0.068	44	1632	482	482
10088.727	1638811802290682038_sent_int_pegasus_77	0.9166666667	0.9283333333	0.6	1	0.9083333333	0.9333333333	3.182	it did seem like there was much coverage of the story	input_phrase	42.18196106	0.749223495	3.909	35	0.07	43	1637	483	483
10127.583	1638811802290682038_sent_int_pegasus_77	0.9166666667	0.9666666667	0.556	1	0.93	0.97	3	it seemed like there was a lot of coverage of the story	output_paraphrases	20.32247734	0.735856786	3.667	36	0.068	44	1632	483	483
10173.8	1638811802290682038_sent_int_pegasus_78	0.3333333333	0.9483333333	0.586	1	0.8833333333	0.96	2.9	it green with all the trees and things out here	input_phrase	93.91435242	0.685597237	3.8	29	0.079	38	749	484	484
10055.571	1638811802290682038_sent_int_pegasus_78	1	0.9283333333	0.696	1	0.9283333333	0.9383333333	3.286	its green with all the trees outside	output_paraphrases	115.1569443	0.718727606	4.286	23	0.1	30	753	484	484
10173.8	1638811802290682038_sent_int_pegasus_78	0.3333333333	0.9483333333	0.586	1	0.8833333333	0.96	2.9	it green with all the trees and things out here	input_phrase	93.91435242	0.685597237	3.8	29	0.079	38	749	485	485
10100.857	1638811802290682038_sent_int_pegasus_78	1	0.985	0.609	1	0.9766666667	0.995	3.286	its green with the trees and things	output_paraphrases	125.2006836	0.699044698	4.143	23	0.103	29	749	485	485
8870.917	1638811802290682038_sent_int_pegasus_89	0.945	0.9866666667	0.417	1	0.9716666667	0.9883333333	4	much as other cultures disagree our lives do revolve around our children	input_phrase	178.7644501	0.725001399	5.083	48	0.049	61	813	487	487
9893.909	1638811802290682038_sent_int_pegasus_89	0.5	0.8283333333	0.525	1	0.8033333333	0.8333333333	3.636	our lives are more about our children than other cultures agree	output_paraphrases	273.7589417	0.672063617	4.818	40	0.057	53	805	487	487
9322	1638888748799503388_sent_int_pegasus_101	0.9	0.9	0.667	1	0.79	0.89	3	they do really pay a whole lot of attention to buffers	input_phrase	122.6697083	0.697599476	4	33	0.068	44	1890	490	490
9217.889	1638888748799503388_sent_int_pegasus_101	0.7666666667	0.9033333333	0.552	1	0.8166666667	0.9	3.222	they pay a lot of attention to buffer levels	output_paraphrases	100.1158981	0.743770027	4	29	0.083	36	1893	490	490
9322	1638888748799503388_sent_int_pegasus_101	0.9	0.9	0.667	1	0.79	0.89	3	they do really pay a whole lot of attention to buffers	input_phrase	122.6697083	0.697599476	4	33	0.068	44	1890	491	491
9009.714	1638888748799503388_sent_int_pegasus_101	0.8333333333	0.915	0.696	1	0.9066666667	0.91	3.286	they really pay attention to the buffer	output_paraphrases	134.1571808	0.708619481	4.714	23	0.091	33	1890	491	491
9217.889	1638888748799503388_sent_int_pegasus_101	0.7666666667	0.9033333333	0.552	1	0.8166666667	0.9	3.222	they pay a lot of attention to buffer levels	output_paraphrases	100.1158981	0.743770027	4	29	0.083	36	1893	492	492
9009.714	1638888748799503388_sent_int_pegasus_101	0.8333333333	0.915	0.696	1	0.9066666667	0.91	3.286	they really pay attention to the buffer	output_paraphrases	134.1571808	0.708619481	4.714	23	0.091	33	1890	492	492
10290.909	1638888748799503388_sent_int_pegasus_108	0.9333333333	0.97	0.545	1	0.955	0.9716666667	3	this was before i lost a lot more of my family	input_phrase	51.766922	0.693755783	3.273	33	0.083	36	2499	493	493
10293.889	1638888748799503388_sent_int_pegasus_108	0.9166666667	1	0.63	1	0.9266666667	1	3	this was before i lost a lot of people	output_paraphrases	56.01128769	0.794214924	3.333	27	0.1	30	2499	493	493
10290.909	1638888748799503388_sent_int_pegasus_108	0.9333333333	0.97	0.545	1	0.955	0.9716666667	3	this was before i lost a lot more of my family	input_phrase	51.766922	0.693755783	3.273	33	0.083	36	2499	494	494
10289.111	1638888748799503388_sent_int_pegasus_108	1	0.9883333333	0.621	1	0.9816666667	0.98	3.222	this was before i lost more of my family	output_paraphrases	98.03918457	0.702061208	3.556	29	0.094	32	2494	494	494
9596.167	1638888748799503388_sent_int_pegasus_117	1	1	0.773	1	1	1	3.667	our bathroom has two big windows	output_paraphrases	188.6164551	0.695401551	4.5	22	0.111	27	3215	496	496
9873.6	1638888748799503388_sent_int_pegasus_117	0.7083333333	0.875	0.606	1	0.8166666667	0.8683333333	3.3	we got two great big windows in our back bathroom	input_phrase	344.5418396	0.709390654	4	33	0.075	40	3215	496	496
9596.167	1638888748799503388_sent_int_pegasus_117	1	1	0.773	1	1	1	3.667	our bathroom has two big windows	output_paraphrases	188.6164551	0.695401551	4.5	22	0.111	27	3215	497	497
9792.375	1638888748799503388_sent_int_pegasus_117	1	1	0.731	1	0.98	0.985	3.25	we have two big windows in our bathroom	output_paraphrases	114.7791748	0.696484825	4	26	0.094	32	3211	497	497
9873.6	1638888748799503388_sent_int_pegasus_117	0.7083333333	0.875	0.606	1	0.8166666667	0.8683333333	3.3	we got two great big windows in our back bathroom	input_phrase	344.5418396	0.709390654	4	33	0.075	40	3215	498	498
9792.375	1638888748799503388_sent_int_pegasus_117	1	1	0.731	1	0.98	0.985	3.25	we have two big windows in our bathroom	output_paraphrases	114.7791748	0.696484825	4	26	0.094	32	3211	498	498
9134.889	1638888748799503388_sent_int_pegasus_14	0.8333333333	0.9416666667	0.714	1	0.9083333333	0.975	3.111	i assume you are talking about the new turtles	output_paraphrases	45.71361923	0.746157386	4.222	28	0.079	38	2216	499	499
8270.7	1638888748799503388_sent_int_pegasus_14	0.9716666667	0.995	0.606	1	0.9833333333	0.9916666667	3.3	i assume you were talking about the new ninja turtles	input_phrase	50.04646683	0.664844748	4.4	33	0.068	44	2209	499	499
9134.889	1638888748799503388_sent_int_pegasus_14	0.8333333333	0.9416666667	0.714	1	0.9083333333	0.975	3.111	i assume you are talking about the new turtles	output_paraphrases	45.71361923	0.746157386	4.222	28	0.079	38	2216	500	500
8985.5	1638888748799503388_sent_int_pegasus_14	0.9	0.94	0.692	1	0.9	0.945	3.25	i assume you were talking about the turtles	output_paraphrases	62.40015793	0.717153792	4.5	26	0.083	36	2209	500	500
10110.375	1638888748799503388_sent_int_pegasus_2	0.75	0.9733333333	0.64	1	0.855	0.9883333333	3.125	a lot of people like to camp inside	output_paraphrases	66.85857391	0.792366122	3.5	25	0.107	28	2580	502	502
10174.667	1638888748799503388_sent_int_pegasus_2	0.8883333333	0.9483333333	0.528	1	0.9166666667	0.9466666667	3	a lot of people like to go down and camp down inside	input_phrase	70.53400421	0.727887059	3.417	36	0.073	41	2574	502	502
10110.375	1638888748799503388_sent_int_pegasus_2	0.75	0.9733333333	0.64	1	0.855	0.9883333333	3.125	a lot of people like to camp inside	output_paraphrases	66.85857391	0.792366122	3.5	25	0.107	28	2580	503	503
10030.333	1638888748799503388_sent_int_pegasus_2	0.6666666667	0.9566666667	0.652	1	0.9433333333	0.9616666667	3.833	many people like to camp inside	output_paraphrases	178.8143158	0.748569692	4.333	23	0.115	26	2574	503	503
10085.2	1638888748799503388_sent_int_pegasus_29	0.9333333333	0.9933333333	0.68	1	0.9333333333	0.9883333333	2.5	i got a lot of things to keep me busy	input_phrase	28.64589882	0.674158186	2.8	25	0.107	28	3166	505	505
10031.375	1638888748799503388_sent_int_pegasus_29	1	1	0.739	1	1	1	2.875	i have many things to keep me busy	output_paraphrases	61.53948212	0.716024898	3.375	23	0.111	27	3166	505	505
8678	1638888748799503388_sent_int_pegasus_3	1	0.9266666667	0.5	1	0.8883333333	0.9233333333	3.833	about the only thing i really recycle around here is aluminum cans	input_phrase	72.73712158	0.672469357	4.583	46	0.055	55	2013	508	508
6410.2	1638888748799503388_sent_int_pegasus_3	0.78	0.96	0.542	1	0.8333333333	0.9866666667	4.8	i only recycle aluminum cans	output_paraphrases	277.7775269	0.681898331	4.8	24	0.125	24	2013	508	508
9548.4	1638888748799503388_sent_int_pegasus_34	1	1	0.75	1	1	1	4	i disagree with most people	output_paraphrases	144.3625946	0.707347908	4.6	20	0.13	23	2328	511	511
9904.5	1638888748799503388_sent_int_pegasus_34	1	0.9716666667	0.567	1	0.94	0.975	3.75	i have an opposite opinion of most people	output_paraphrases	89.73252869	0.712914554	4.25	30	0.088	34	2330	511	511
9548.4	1638888748799503388_sent_int_pegasus_34	1	1	0.75	1	1	1	4	i disagree with most people	output_paraphrases	144.3625946	0.707347908	4.6	20	0.13	23	2328	512	512
9981.8	1638888748799503388_sent_int_pegasus_34	0.945	0.9866666667	0.556	1	0.9833333333	0.9833333333	3.6	i have kind of the opposite opinion of most people	input_phrase	46.05390167	0.83650846	4.1	36	0.073	41	2330	512	512
9904.5	1638888748799503388_sent_int_pegasus_34	1	0.9716666667	0.567	1	0.94	0.975	3.75	i have an opposite opinion of most people	output_paraphrases	89.73252869	0.712914554	4.25	30	0.088	34	2330	513	513
9981.8	1638888748799503388_sent_int_pegasus_34	0.945	0.9866666667	0.556	1	0.9833333333	0.9833333333	3.6	i have kind of the opposite opinion of most people	input_phrase	46.05390167	0.83650846	4.1	36	0.073	41	2330	513	513
9988.727	1638888748799503388_sent_int_pegasus_42	0.6083333333	0.64	0.618	1	0.545	0.64	3.091	i think that kind of when my husband hit the roof	input_phrase	186.3925934	0.742125078	3.545	34	0.077	39	2137	516	516
9925.111	1638888748799503388_sent_int_pegasus_42	1	0.975	0.714	1	0.9633333333	0.98	3.111	i think that when my husband hit the roof	output_paraphrases	227.892395	0.813367331	3.667	28	0.091	33	2137	516	516
9320.143	1638888748799503388_sent_int_pegasus_49	0.7083333333	0.8683333333	0.737	1	0.81	0.8483333333	2.714	i try to catch whoever in town	output_paraphrases	242.7112122	0.762684645	3.429	19	0.125	24	3014	517	517
9931.625	1638888748799503388_sent_int_pegasus_49	1	0.9883333333	0.643	1	0.98	0.99	3.5	i usually try to catch someone in town	output_paraphrases	111.2222214	0.750387837	3.875	28	0.097	31	3010	517	517
9320.143	1638888748799503388_sent_int_pegasus_49	0.7083333333	0.8683333333	0.737	1	0.81	0.8483333333	2.714	i try to catch whoever in town	output_paraphrases	242.7112122	0.762684645	3.429	19	0.125	24	3014	518	518
9505.333	1638888748799503388_sent_int_pegasus_49	0.9166666667	0.845	0.619	1	0.8616666667	0.8616666667	3.5	i usually try to catch whoever in town though i do specifically	input_phrase	401.1221619	0.766773874	4.333	42	0.058	52	3014	518	518
9931.625	1638888748799503388_sent_int_pegasus_49	1	0.9883333333	0.643	1	0.98	0.99	3.5	i usually try to catch someone in town	output_paraphrases	111.2222214	0.750387837	3.875	28	0.097	31	3010	519	519
9505.333	1638888748799503388_sent_int_pegasus_49	0.9166666667	0.845	0.619	1	0.8616666667	0.8616666667	3.5	i usually try to catch whoever in town though i do specifically	input_phrase	401.1221619	0.766773874	4.333	42	0.058	52	3014	519	519
10261	1638888748799503388_sent_int_pegasus_5	0.6333333333	0.9833333333	0.81	1	0.8116666667	0.9933333333	2.625	day care has done a lot for him	output_paraphrases	64.54322052	0.731652534	3	21	0.125	24	2417	520	520
9967.75	1638888748799503388_sent_int_pegasus_5	0.6666666667	0.97	0.593	1	0.8766666667	0.98	3.375	day care has done amazing things with him	output_paraphrases	119.9164963	0.690318132	4.25	27	0.088	34	2420	520	520
10261	1638888748799503388_sent_int_pegasus_5	0.6333333333	0.9833333333	0.81	1	0.8116666667	0.9933333333	2.625	day care has done a lot for him	output_paraphrases	64.54322052	0.731652534	3	21	0.125	24	2417	521	521
9855.1	1638888748799503388_sent_int_pegasus_5	0.5	0.95	0.513	1	0.7833333333	0.955	3.9	day care has just done just incredible stuff with him	input_phrase	308.4850159	0.768505026	4.4	39	0.068	44	2420	521	521
9967.75	1638888748799503388_sent_int_pegasus_5	0.6666666667	0.97	0.593	1	0.8766666667	0.98	3.375	day care has done amazing things with him	output_paraphrases	119.9164963	0.690318132	4.25	27	0.088	34	2420	522	522
