filename.1	Short Utterance	challengelevel	Response
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1608.wav	i said he did know what he was doing	1	i said that he did know what he was doing
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1608.wav	i said he did know what he was doing	1	I said he did know what he was doing
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1608.wav	i said he did know what he was doing	1	I said he did know what he was doing
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1608.wav	i said he did know what he was doing	1	i said he didn't know what he was doing
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1608.wav	i said he did know what he was doing	1	i said he did know what he was doing
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_437.wav	silence of the lambs kept me on the edge of my seat	1	silence of the lambs kept me on the edge of my seat
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_437.wav	silence of the lambs kept me on the edge of my seat	1	silence of the lambs kept me on the edge of my seat
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_437.wav	silence of the lambs kept me on the edge of my seat	1	silence of the lambs kept me on the edge of my seat
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_437.wav	silence of the lambs kept me on the edge of my seat	1	Silence of the Lambs kept me on the edge of my seat
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_437.wav	silence of the lambs kept me on the edge of my seat	1	silence of the lambs kept me on the edge of my seat
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_437.wav	silence of the lambs kept me on the edge of my seat	1	silence of the lambs kept me on the edge of my seat
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_349.wav	i felt like i missed that in life	1	I felt like I missed it in life
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_349.wav	i felt like i missed that in life	1	i felt that i missed it in life
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_349.wav	i felt like i missed that in life	1	i felt like i miss living life
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_349.wav	i felt like i missed that in life	1	I felt like I missed it in life
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_349.wav	i felt like i missed that in life	1	i felt like i miss out in life
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_349.wav	i felt like i missed that in life	1	i felt like i misfit in life
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1855.wav	you just put it on your credit card	1	you just put it on your credit card
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1855.wav	you just put it on your credit card	1	you just put in on your credit card
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1855.wav	you just put it on your credit card	1	you  just put it on your credit card
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1855.wav	you just put it on your credit card	1	you just put it bon your credit card
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1855.wav	you just put it on your credit card	1	you just put it on your credit card
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1855.wav	you just put it on your credit card	1	you just put it on your credit card
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_833.wav	i think the blue ridge in north carolina is nicer	1	I think the north bridge in North Carolina is nicer
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_833.wav	i think the blue ridge in north carolina is nicer	1	i think the blue ridge in california is nicer
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_833.wav	i think the blue ridge in north carolina is nicer	1	i think the blue ridge in north carolina is nicer
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_833.wav	i think the blue ridge in north carolina is nicer	1	I think the blue ridge in North Carolina is nicer
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_833.wav	i think the blue ridge in north carolina is nicer	1	i think the blue ridge in north carolina is nicer
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_833.wav	i think the blue ridge in north carolina is nicer	1	i think the blue ridge in north carolina is nicer
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1449.wav	the time to get involved in a format	1	the time to get involved in a format
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1449.wav	the time to get involved in a format	1	the time to get involved in an format
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1449.wav	the time to get involved in a format	1	the time to get involved in a format
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1449.wav	the time to get involved in a format	1	the time to get involved in a format
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1449.wav	the time to get involved in a format	1	the time to get involved in a format
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1449.wav	the time to get involved in a format	1	the time to get involved in a format
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1798.wav	they could hurt me with their ten key	1	they could hurt me with there ....
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1798.wav	they could hurt me with their ten key	1	they could hurt me with their ten pins
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1798.wav	they could hurt me with their ten key	1	they could hurt me with their ten pin
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1798.wav	they could hurt me with their ten key	1	they could hurt my with their ten key
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1798.wav	they could hurt me with their ten key	1	they could hurt me with their tension
1638888748799503388_sent_int_pegasus_noisy_babble_0_utt_1798.wav	they could hurt me with their ten key	1	they could hurt me with their ten pins
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_83.wav	a lot of people have time to read	2	a lot of people have time to read
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_83.wav	a lot of people have time to read	2	alot of people have time to weed
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_83.wav	a lot of people have time to read	2	a lot of people have time to read
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_83.wav	a lot of people have time to read	2	a lot of people have time to walk
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_83.wav	a lot of people have time to read	2	alot of people have time to read
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_83.wav	a lot of people have time to read	2	a lot of people have time to read
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1811.wav	they have ruled on whether they can test them or not	2	(...) they could detest(...)
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1811.wav	they have ruled on whether they can test them or not	2	they recalled whether they could contest or not
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1811.wav	they have ruled on whether they can test them or not	2	they have rules whether they can test
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1811.wav	they have ruled on whether they can test them or not	2	the have ruled on weather they can test for ......
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1811.wav	they have ruled on whether they can test them or not	2	................
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1811.wav	they have ruled on whether they can test them or not	2	i don't know if they can test the water or not
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_241.wav	there is a basis for the discussion	2	there is a debate for this discussion
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_241.wav	there is a basis for the discussion	2	there is an basis for the discussion
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_241.wav	there is a basis for the discussion	2	there is a basis for the discussion
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_241.wav	there is a basis for the discussion	2	there is a basis for the discussion
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_241.wav	there is a basis for the discussion	2	..............discussion
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_241.wav	there is a basis for the discussion	2	there is a basis for the discussion
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_126.wav	we have a pretty good size pantry in our kitchen	2	we have a pretty good (...) country in our future
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_126.wav	we have a pretty good size pantry in our kitchen	2	we have an pretty good size pantry in our kitchen
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_126.wav	we have a pretty good size pantry in our kitchen	2	we have a pretty good size pantry in our kitchen
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_126.wav	we have a pretty good size pantry in our kitchen	2	we have a pretty good size pantry in our kitchen
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_126.wav	we have a pretty good size pantry in our kitchen	2	we have a pretty good size pantry in our kitchen
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_126.wav	we have a pretty good size pantry in our kitchen	2	we have a pretty good size pantry in our kitchen
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_5.wav	it seemed like there were hundreds of thousands of people	2	it seemed like there was hundreds (......)
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_5.wav	it seemed like there were hundreds of thousands of people	2	there seemed like there were hundreds and thousands of people
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_5.wav	it seemed like there were hundreds of thousands of people	2	it seemed like there were hundreds of thousands of people
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_5.wav	it seemed like there were hundreds of thousands of people	2	it seemed like there were hundreds of thousands of people
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_5.wav	it seemed like there were hundreds of thousands of people	2	it seemed like there were hundreds of thousands of people
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_5.wav	it seemed like there were hundreds of thousands of people	2	it seemed like there were hundreds and thousands of people
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1324.wav	we were at the outer banks of north carolina recently	2	(...............) North Carolina recently;y
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1324.wav	we were at the outer banks of north carolina recently	2	we were at the outer-banks of northern california recently
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1324.wav	we were at the outer banks of north carolina recently	2	we were at the outer banks of north carolina recently
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1324.wav	we were at the outer banks of north carolina recently	2	we were at the outer banks of North Carolina recently
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1324.wav	we were at the outer banks of north carolina recently	2	...................
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1324.wav	we were at the outer banks of north carolina recently	2	we were at the outer banks of north carolina recently
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_591.wav	went back to work about a year and a half ago	2	(............................)
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_591.wav	went back to work about a year and a half ago	2	went back to work about an year and an half ago
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_591.wav	went back to work about a year and a half ago	2	went back to work about a year and a half ago
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_591.wav	went back to work about a year and a half ago	2	went back to work about a year and a half ago
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_591.wav	went back to work about a year and a half ago	2	went back to work about a year and a half ago
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_591.wav	went back to work about a year and a half ago	2	went back to work about a year and a half ago
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_392.wav	does it get crowded on weekends	2	does it get crowded on the weekends
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_392.wav	does it get crowded on weekends	2	does it get crowded on weekends
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_392.wav	does it get crowded on weekends	2	does it get crowded on weekends
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_392.wav	does it get crowded on weekends	2	does it get crowded on weekends
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_392.wav	does it get crowded on weekends	2	does it get rowdy on weekends
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_392.wav	does it get crowded on weekends	2	does it get crowded on weekends
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_672.wav	he was able to do that for the first year	2	they were able to do that in the first year
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_672.wav	he was able to do that for the first year	2	we were able to clear that in the first year
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_672.wav	he was able to do that for the first year	2	he was able to do that first year
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_672.wav	he was able to do that for the first year	2	he was able to do that for the first year
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_672.wav	he was able to do that for the first year	2	....................
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_672.wav	he was able to do that for the first year	2	he was able to do that for the first year
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_582.wav	you never hear about it really in the big ones	2	(.........) really looking for
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_582.wav	you never hear about it really in the big ones	2	on the free bound onto the big one
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_582.wav	you never hear about it really in the big ones	2	it really is the big one
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_582.wav	you never hear about it really in the big ones	2	you never hear about it really in the big ones
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_582.wav	you never hear about it really in the big ones	2	.............................
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_582.wav	you never hear about it really in the big ones	2	he went about it really in the big one
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_172.wav	i help with the boy scouts	2	i helped in the boy scouts
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_172.wav	i help with the boy scouts	2	i help with the boy scouts
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_172.wav	i help with the boy scouts	2	i help with the force now
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_172.wav	i help with the boy scouts	2	I help with the Boy Scouts
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_172.wav	i help with the boy scouts	2	i help with the boys stuff
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_172.wav	i help with the boy scouts	2	i help with the boy scouts
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1459.wav	i am aware if you have had that problem	2	i am aware that you have had that problem
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1459.wav	i am aware if you have had that problem	2	i am aware that you have had that problem
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1459.wav	i am aware if you have had that problem	2	i am aware that you have had that problem
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1459.wav	i am aware if you have had that problem	2	I am aware you have had that phone
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1459.wav	i am aware if you have had that problem	2	i am aware that we have had that problem
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1459.wav	i am aware if you have had that problem	2	i am aware that you have had that problem
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_436.wav	i use the colors that they tell me	2	i used the colours that they tell you
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_436.wav	i use the colors that they tell me	2	i use the colours that they tell you
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_436.wav	i use the colors that they tell me	2	i use the colours they tell me too
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_436.wav	i use the colors that they tell me	2	I use the colours they tell me
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_436.wav	i use the colors that they tell me	2	................
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_436.wav	i use the colors that they tell me	2	i use the colours that they tell me
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_922.wav	i know its bad that they got so expensive	2	my (...........................)
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_922.wav	i know its bad that they got so expensive	2	i know its bad that they got so expensive
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_922.wav	i know its bad that they got so expensive	2	i know its bad but they spared no expenses
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_922.wav	i know its bad that they got so expensive	2	I know its bad but they've got so expensive
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_922.wav	i know its bad that they got so expensive	2	i know it's bad, they got so expensive
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_922.wav	i know its bad that they got so expensive	2	the lowest bands but they got so expensive
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_377.wav	i was mad that they could do that	2	I was mad (...................)
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_377.wav	i was mad that they could do that	2	i was mad that they could do that
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_377.wav	i was mad that they could do that	2	i was mad that they could do that
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_377.wav	i was mad that they could do that	2	I was mad that they could do that
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_377.wav	i was mad that they could do that	2	i was mad that they could do that
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_377.wav	i was mad that they could do that	2	i was mad that they could do that
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_876.wav	the guns were in the hands of criminals	2	(.........................................)
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_876.wav	the guns were in the hands of criminals	2	the gun were ahead of others
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_876.wav	the guns were in the hands of criminals	2	guns were in the hands of gods
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_876.wav	the guns were in the hands of criminals	2	the guns were in the hands of criminals
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_876.wav	the guns were in the hands of criminals	2	...................
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_876.wav	the guns were in the hands of criminals	2	the guns were in the hands of buns
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1108.wav	the real psychos have yet to be encountered	2	the real cyclists (....)
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1108.wav	the real psychos have yet to be encountered	2	the recycle seems to have helped
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1108.wav	the real psychos have yet to be encountered	2	real psychos appear to be in counselling
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1108.wav	the real psychos have yet to be encountered	2	the real psychos have yet to be encountered
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1108.wav	the real psychos have yet to be encountered	2	.............inherited
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1108.wav	the real psychos have yet to be encountered	2	real psychos seem to be about it
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1756.wav	i think they carry it a bit too far	2	(......................................)
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1756.wav	i think they carry it a bit too far	2	i think they carry it an bit too far
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1756.wav	i think they carry it a bit too far	2	i think they carried a bit too far
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1756.wav	i think they carry it a bit too far	2	I think they carry it a bit too far
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1756.wav	i think they carry it a bit too far	2	i think the carried a bit to far
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1756.wav	i think they carry it a bit too far	2	i think they carry it a bit too far
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1810.wav	random drug testing was wanted by the city	2	random drug testing is wanted by everyone
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1810.wav	random drug testing was wanted by the city	2	the drug testing is wanted by the city
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1810.wav	random drug testing was wanted by the city	2	random drug testing is wanted by the suitor
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1810.wav	random drug testing was wanted by the city	2	random drug testing was wanted by the city
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1810.wav	random drug testing was wanted by the city	2	random drug testing is wanted by the city
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1810.wav	random drug testing was wanted by the city	2	random drug testing is wanted by the city
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1150.wav	the iraqis had a deal with the russians	2	the Iraqis had a deal with the Russians
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1150.wav	the iraqis had a deal with the russians	2	the iraq had an deal with the russian
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1150.wav	the iraqis had a deal with the russians	2	the Iraqi's had a deal with the russians
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1150.wav	the iraqis had a deal with the russians	2	the Iraqis had a deal with the Russians
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1150.wav	the iraqis had a deal with the russians	2	we arrived for a dinner with the Russians
1638888748799503388_sent_int_pegasus_noisy_babble_-5_utt_1150.wav	the iraqis had a deal with the russians	2	the iracis had a deal with the russions
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1334.wav	the biggest part is they have no accountability for what they doing	0	The biggest part is they have no accountability for what they are doing
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1334.wav	the biggest part is they have no accountability for what they doing	0	The biggest part is they pay no accountability for what they are doing
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1334.wav	the biggest part is they have no accountability for what they doing	0	the biggest part is they have no accountablility for what they are doing
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1334.wav	the biggest part is they have no accountability for what they doing	0	the biggest part is they have no accountability for what they doing
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1334.wav	the biggest part is they have no accountability for what they doing	0	the biggest part is they have no accountanability for what they doing
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1334.wav	the biggest part is they have no accountability for what they doing	0	the biggest part is that they have no accountability for what they are doing
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_400.wav	the car i had before this one was a thunderbird	0	the car I had before this one was a thunderbird
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_400.wav	the car i had before this one was a thunderbird	0	The car i had before this one was a Thunderbird.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_400.wav	the car i had before this one was a thunderbird	0	the car i had before this one was a thunderbird
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_400.wav	the car i had before this one was a thunderbird	0	the car I had before this one was a Thunderbird
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_400.wav	the car i had before this one was a thunderbird	0	the car i had before this one was a thunderbird
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_400.wav	the car i had before this one was a thunderbird	0	the car I had before this one was a thunderbird
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1945.wav	but have been put to a rap kind of a rhythm	0	... have been put to a rap kind of rhythm
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1945.wav	but have been put to a rap kind of a rhythm	0	....................................of a ribbon
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1945.wav	but have been put to a rap kind of a rhythm	0	they wrap round into a rythem
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1945.wav	but have been put to a rap kind of a rhythm	0	but have been put to a rap kind of a rhythm
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1945.wav	but have been put to a rap kind of a rhythm	0	but have been put to a rap kind of a rythyhm
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1945.wav	but have been put to a rap kind of a rhythm	0	but have been put to a rap kind of a rhythm
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_113.wav	they say in the paper nitrous oxides and ozone and all that	0	they say in the paper nitrous oxides and ozone and all that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_113.wav	they say in the paper nitrous oxides and ozone and all that	0	They say in the paper nitros oxide and ozone and all that.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_113.wav	they say in the paper nitrous oxides and ozone and all that	0	they say in the newspapers that nitro and oxides and all that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_113.wav	they say in the paper nitrous oxides and ozone and all that	0	they say in the paper that nitrous oxide and ozone and all that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_113.wav	they say in the paper nitrous oxides and ozone and all that	0	they say in the paper nitrous oxide and ozone and all that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_113.wav	they say in the paper nitrous oxides and ozone and all that	0	they say in the paper nitrous oxide and ozone and all that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1583.wav	did use teflon tape on one of them or something like that	0	did use ... tape on one of them or something like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1583.wav	did use teflon tape on one of them or something like that	0	did use tape on one of them or something like that.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1583.wav	did use teflon tape on one of them or something like that	0	did use some tape on it or something like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1583.wav	did use teflon tape on one of them or something like that	0	did use Teflon tape on one of them or something like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1583.wav	did use teflon tape on one of them or something like that	0	did use teflon tape on one of them or some-thing like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1583.wav	did use teflon tape on one of them or something like that	0	did use teflon tape on one of them or something like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_380.wav	do you think they should have the right to send them	0	do you think they should have the right to send them
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_380.wav	do you think they should have the right to send them	0	Do you think they should have the right to send them.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_380.wav	do you think they should have the right to send them	0	do you think they have the right to send them
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_380.wav	do you think they should have the right to send them	0	do you think they should have the right to send them
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_380.wav	do you think they should have the right to send them	0	do yopu think they should h9ave the right to send them
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_380.wav	do you think they should have the right to send them	0	do you think they should have the right to send them
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_504.wav	especially right now we got several new products coming out	0	Especially right now, we've got several new products coming ... out
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_504.wav	especially right now we got several new products coming out	0	Especially right now we've got several new products coming out.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_504.wav	especially right now we got several new products coming out	0	especially right now we have many new products coming out
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_504.wav	especially right now we got several new products coming out	0	especially right now we've got several new products coming out
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_504.wav	especially right now we got several new products coming out	0	especially right now we got several new products coming out
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_504.wav	especially right now we got several new products coming out	0	especially right now we got several new products coming out
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_92.wav	i do think they should show it during prime time	0	I do think they should show it during prime time
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_92.wav	i do think they should show it during prime time	0	I do think they should show it during prime-time.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_92.wav	i do think they should show it during prime time	0	i do think they should show it during prime time
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_92.wav	i do think they should show it during prime time	0	i do think they should show it during prime time
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_92.wav	i do think they should show it during prime time	0	i do think they should show it during prime time
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_92.wav	i do think they should show it during prime time	0	I do think they should show it during prime time
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1407.wav	i guess also the fact that they say it not a deterrent	0	I guess also the fact that they say it not a deterrent
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1407.wav	i guess also the fact that they say it not a deterrent	0	I guess they say not ..... ..... ..... not a deterrent.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1407.wav	i guess also the fact that they say it not a deterrent	0	i guess they also say its not a detearent
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1407.wav	i guess also the fact that they say it not a deterrent	0	i guess they also say they say it not a deterrent
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1407.wav	i guess also the fact that they say it not a deterrent	0	i guess also the fact that they say not a deterrent
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1407.wav	i guess also the fact that they say it not a deterrent	0	I guess also the fact that they say it not a deterrant
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1428.wav	i guess you got to look at something like that	0	I guess you got to look at something like that
